Wavenumber [cm^-1],Intensity [arb. units],Signal,Reference
2000.0,0.8970552488230168,21,148
2050.0,1.9981265503220156,21,150
2100.0,0.09186195023698174,22,147
2150.0,1.1825915906264497,21,151
2200.0,0.18000967815590127,21,148
2250.0,1.0886180209275804,21,152
2300.0,0.9692854503748265,23,147
2350.0,0.8362715029108394,21,150
2400.0,0.8970552488230168,22,148
2450.0,0.8360368488769783,21,150
2500.0,0.09124630741736856,22,147
2550.0,0.9000766696035861,21,150
2600.0,0.9000746778957546,22,147
2650.0,0.17880131375819078,22,150
2700.0,0.9655900842717908,21,147
2750.0,0.9591309708608267,21,149
2800.0,0.9625752096346405,21,148
2850.0,0.08818334502016956,21,150
2900.0,0.785245371921491,21,147
2950.0,1.0322193892203317,21,149
3000.0,0.8416858039727,21,147
3050.0,0.27092712810764724,21,149
3100.0,0.0,22,148
3150.0,0.8386532636955057,22,150
3200.0,0.7802219811432107,22,147
3250.0,0.0,21,150
3300.0,0.9000766696035861,22,147
3350.0,0.8416858039727,22,149
3400.0,0.0897006354533522,22,148
3450.0,0.7862041379002331,21,149
3500.0,0.0,22,148
3550.0,0.0903090427025491,22,150
3600.0,1.3632068593313202,22,148
3650.0,0.8970552488230168,21,150
3700.0,0.8390476069753707,21,148
3750.0,0.0,21,150
3800.0,1.74062255372666,21,147
3850.0,0.0,21,150
3900.0,0.0897006354533522,21,148
3950.0,0.0,22,150
4000.0,0.09091744995174598,22,148
4050.0,1.1847440930945567,21,150
4100.0,0.9031180074624717,22,149
4150.0,0.7862041379002331,21,150
4200.0,1.2772017345767934,22,147
4250.0,0.0,21,150
4300.0,1.1143445959507632,21,147
4350.0,0.8360368488769783,21,150
4400.0,0.9000766696035861,21,148
4450.0,0.9690804263427006,20,149
4500.0,0.8416858039727,21,147
4550.0,0.9000746778957546,21,150
4600.0,0.0903090427025491,21,148
4650.0,0.9000766696035861,21,151
4700.0,0.8360368488769783,21,147
4750.0,0.9657932619068175,21,150
4800.0,0.0,22,147
4850.0,0.09397356969886923,21,150
4900.0,0.9686030122712763,21,148
4950.0,0.8362715029108394,21,150
