Wavenumber [cm^-1],Intensity [arb. units],Signal,Reference
2000.0,1.2761209459306517,3,130
2005.0,0.0,2,133
2010.0,0.888695715450263,2,131
2015.0,0.9021587963851154,3,134
2020.0,0.9089677027745233,3,131
2025.0,0.01422777304624769,3,134
2030.0,0.01433537146218558,3,131
2035.0,0.0,3,134
2040.0,1.2998653163836018,3,131
2045.0,0.8920240886725883,2,134
2050.0,0.8853604389547327,3,132
2055.0,0.014443910972140418,3,134
2060.0,0.8987745416946709,3,132
2065.0,1.2665223115155082,2,135
2070.0,1.2713034165031847,3,132
2075.0,0.8820637565856213,3,134
2080.0,0.028997616246258275,4,131
2085.0,0.01227496398325682,3,134
2090.0,1.2710591463802663,3,131
2095.0,0.02464319416714083,3,135
2100.0,0.8919916047524107,3,132
2105.0,0.0,3,135
2110.0,0.9090453060839587,3,132
2115.0,1.2761983224369216,3,134
2120.0,0.8920240886725883,3,131
2125.0,0.01433537146218558,3,134
2130.0,1.2710591463802663,3,132
2135.0,1.7907692839672187,3,134
2140.0,0.014443910972140418,4,131
2145.0,0.9090899301312337,3,134
2150.0,0.905633081751392,4,132
2155.0,0.8820637565856213,3,133
2160.0,0.8621680546501054,4,130
2165.0,1.2710591463802663,3,134
2170.0,0.014443910972140418,3,132
2175.0,1.2710591463802663,2,134
2180.0,1.2830074617036893,3,132
2185.0,0.888695715450263,3,133
2190.0,0.9090453060839587,3,131
2195.0,0.8987745416946709,2,133
2200.0,0.02856314450843327,2,132
2205.0,1.7975490833893417,2,134
2210.0,0.0,3,132
2215.0,0.01433537146218558,2,135
2220.0,0.9124495544683874,3,131
2225.0,0.9021790041597559,3,133
2230.0,0.8853424797734737,3,131
2235.0,0.01433537146218558,3,134
2240.0,0.043332987708443856,3,131
2245.0,0.9089677027745233,3,134
2250.0,0.8621680546501054,3,131
2255.0,0.8987745416946709,2,134
2260.0,0.9090453060839587,2,131
2265.0,1.2735779525012918,3,134
2270.0,1.2735779525012918,3,132
2275.0,0.033661988623207434,2,135
2280.0,2.8148313947122587,3,132
2285.0,1.2711399830356571,2,134
2290.0,0.01689427898353913,2,130
2295.0,0.9367515139360493,3,134
2300.0,1.2784120559909913,3,132
2305.0,0.0,3,134
2310.0,0.017022312325425445,3,131
2315.0,0.019404731233486707,2,133
2320.0,0.017022312325425445,3,130
2325.0,0.9263405674497465,3,133
2330.0,0.0,3,132
2335.0,0.9021790041597559,3,133
2340.0,0.8987745416946709,3,131
2345.0,0.0,2,134
2350.0,0.9124495544683874,3,131
2355.0,1.2904274886450977,2,133
2360.0,0.8920240886725883,3,132
2365.0,0.028997616246258275,3,133
2370.0,0.014553705274117855,2,131
2375.0,1.2590248553622703,2,134
2380.0,0.02464319416714083,3,132
2385.0,0.014443910972140418,2,133
2390.0,1.2879126256849358,3,130
2395.0,0.888695715450263,2,133
2400.0,0.8920240886725883,2,131
2405.0,0.01227496398325682,2,133
2410.0,0.01218268212270926,2,131
2415.0,0.01433537146218558,3,134
2420.0,1.256723774918081,3,132
2425.0,0.9021790041597559,3,134
2430.0,0.0,3,132
2435.0,1.2713034165031847,3,134
2440.0,0.9055889602767409,3,131
2445.0,0.9021790041597559,3,133
2450.0,0.02464319416714083,2,131
2455.0,0.024457646105888117,3,134
2460.0,0.9055889602767409,4,131
2465.0,0.8987745416946709,2,133
2470.0,0.922753452773984,3,132
2475.0,0.0,3,134
2480.0,0.8755047242520476,3,131
2485.0,1.2758737833709801,2,133
2490.0,1.2735233475367733,3,131
2495.0,0.0193316395981703,3,134
2500.0,0.8752823820092732,3,132
2505.0,0.8920240886725883,3,134
2510.0,0.9055889602767409,3,131
2515.0,0.9055889602767409,3,134
2520.0,0.8987745416946709,4,131
2525.0,0.8987745416946709,3,134
2530.0,0.01218268212270926,3,131
2535.0,0.01433537146218558,4,134
2540.0,0.028779282434325995,4,131
2545.0,0.0,3,134
2550.0,0.8953955882980954,2,131
2555.0,0.014443910972140418,3,133
2560.0,1.7773412931789496,3,131
2565.0,0.8919916047524107,3,133
2570.0,0.8853172045063619,3,131
2575.0,0.01218268212270926,3,134
2580.0,1.2713034165031847,4,131
2585.0,1.7975490833893417,3,133
2590.0,0.8820637565856213,4,131
2595.0,0.009702365616743354,2,134
2600.0,0.909013430423279,4,132
2605.0,1.256723774918081,2,134
2610.0,0.9021276320249949,4,131
2615.0,0.9021587963851154,3,134
2620.0,0.0,3,131
2625.0,0.8820637565856213,2,133
2630.0,0.8920240886725883,3,132
2635.0,0.01218268212270926,3,134
2640.0,0.908936301154233,3,131
2645.0,1.7840595659101257,3,133
2650.0,1.2758737833709801,4,132
2655.0,0.9021790041597559,3,135
2660.0,0.9021790041597559,4,131
2665.0,0.0,3,134
2670.0,0.01433537146218558,3,131
2675.0,1.2711412117310579,2,134
2680.0,0.9089677027745233,3,131
2685.0,0.888695715450263,3,134
2690.0,1.2710591463802663,3,131
2695.0,0.8987745416946709,3,133
2700.0,0.8751509456153456,2,131
2705.0,1.2710591463802663,3,134
2710.0,1.256723774918081,3,131
2715.0,0.8886198502239275,4,134
2720.0,0.0,4,130
2725.0,0.02856314450843327,3,135
2730.0,1.2758737833709801,3,131
2735.0,0.9090655011451775,2,135
2740.0,0.9055889602767409,3,131
2745.0,1.2735233475367733,3,135
2750.0,0.0,3,131
2755.0,1.7975490833893417,2,134
2760.0,0.8783765015437249,3,131
2765.0,1.2830074617036893,3,133
2770.0,0.8987745416946709,3,131
2775.0,1.2710591463802663,2,134
2780.0,2.0068134048068735,3,131
2785.0,1.2662807415092152,2,134
2790.0,1.9839733607141818,3,131
2795.0,0.9021790041597559,3,134
2800.0,0.043332987708443856,3,131
2805.0,0.9090453060839587,3,134
2810.0,0.8853424797734737,3,132
2815.0,0.9021790041597559,3,135
2820.0,0.014443910972140418,4,132
2825.0,0.8987745416946709,2,133
2830.0,1.2711412117310579,4,131
2835.0,1.2735233475367733,4,134
2840.0,0.014553705274117855,3,131
2845.0,0.922753452773984,3,133
2850.0,0.014443910972140418,3,131
2855.0,0.014553705274117855,3,133
2860.0,0.9089677027745233,3,131
2865.0,0.01218268212270926,3,134
2870.0,0.8987745416946709,3,131
2875.0,0.8920240886725883,3,135
2880.0,0.8987745416946709,4,131
2885.0,0.8852105578687129,3,133
2890.0,1.251727506782096,3,131
2895.0,0.0,3,134
2900.0,0.01227496398325682,3,131
2905.0,0.9021790041597559,3,133
2910.0,0.922753452773984,2,130
2915.0,0.8987745416946709,3,134
2920.0,0.014443910972140418,3,131
2925.0,1.7840625107110113,3,134
2930.0,0.024457646105888117,3,130
2935.0,0.9021790041597559,2,133
2940.0,1.2758737833709801,3,131
2945.0,0.9090453060839587,3,134
2950.0,0.0,3,132
2955.0,1.2735233475367733,3,134
2960.0,1.256723774918081,3,132
2965.0,0.014443910972140418,3,134
2970.0,0.9021790041597559,3,130
2975.0,0.8621680546501054,3,133
2980.0,0.8919473498327913,4,132
2985.0,0.9089677027745233,3,133
2990.0,1.2710591463802663,3,132
2995.0,0.8987745416946709,3,134
3000.0,0.019186083723548783,3,131
3005.0,1.2904274886450977,3,133
3010.0,0.014443910972140418,4,132
3015.0,0.909013430423279,3,135
3020.0,1.2710591463802663,3,131
3025.0,0.8987745416946709,3,134
3030.0,0.888695715450263,3,131
3035.0,0.8853172045063619,2,134
3040.0,0.9055574414932787,3,131
3045.0,0.8919916047524107,2,134
3050.0,0.8953955882980954,3,131
3055.0,1.2662807415092152,3,133
3060.0,0.9229538625632185,3,132
3065.0,0.8953955882980954,4,133
3070.0,0.0,4,131
3075.0,0.0193316395981703,3,133
3080.0,1.2662805846602028,4,131
3085.0,0.9055889602767409,3,133
3090.0,0.01433537146218558,3,131
3095.0,0.8953958101160824,4,134
3100.0,2.009720971675503,4,132
3105.0,1.9841777023764346,3,133
3110.0,0.0,4,132
3115.0,0.8987745416946709,3,135
3120.0,0.0,4,131
3125.0,0.888695715450263,2,133
3130.0,1.2830074617036893,3,133
3135.0,0.9089677027745233,5,134
3140.0,0.8953958101160824,3,132
3145.0,1.2710591463802663,3,134
3150.0,0.8822463141042387,4,131
3155.0,0.01433537146218558,2,134
3160.0,0.888695715450263,4,131
3165.0,2.0021656997880175,3,134
3170.0,0.043332987708443856,4,132
3175.0,1.2711399830356571,3,134
3180.0,2.0066043635921376,3,130
3185.0,0.8987745416946709,4,133
3190.0,0.872078863888334,3,132
3195.0,1.2758737833709801,3,134
3200.0,1.8180385147451277,3,131
3205.0,1.2543369261803845,4,133
3210.0,0.014443910972140418,4,130
3215.0,0.9056094193293247,3,133
3220.0,0.01433537146218558,4,131
3225.0,0.888695715450263,4,134
3230.0,0.8919916047524107,4,131
3235.0,0.9089677027745233,4,134
3240.0,0.01227496398325682,4,131
3245.0,0.8886198502239275,3,133
3250.0,0.9055889602767409,4,131
3255.0,0.9021587963851154,3,134
3260.0,1.2663618814126982,4,130
3265.0,0.888695715450263,4,133
3270.0,0.8987745416946709,4,131
3275.0,0.8987745416946709,4,133
3280.0,0.8886198502239275,4,131
3285.0,0.8953958101160824,3,134
3290.0,0.0,4,131
3295.0,0.028779282434325995,3,133
3300.0,0.01218268212270926,4,130
3305.0,0.028779282434325995,3,133
3310.0,0.024457646105888117,3,131
3315.0,0.8987745416946709,3,134
3320.0,0.012091323080614563,3,131
3325.0,0.01433537146218558,3,134
3330.0,0.028779282434325995,3,131
3335.0,0.888695715450263,3,134
3340.0,0.8853604389547327,3,131
3345.0,0.9124628950510509,2,133
3350.0,0.8987745416946709,3,131
3355.0,0.8953958101160824,3,133
3360.0,1.2496838180780936,3,131
3365.0,1.2806159561223884,3,134
3370.0,0.8953958101160824,4,131
3375.0,1.2710591463802663,3,134
3380.0,0.8920240886725883,3,131
3385.0,0.0,3,134
3390.0,0.01227496398325682,3,131
3395.0,1.7840595659101257,3,134
3400.0,0.8987745416946709,4,131
3405.0,0.8953955882980954,3,133
3410.0,1.2759555390598643,3,131
3415.0,0.014443910972140418,3,134
3420.0,1.271380040279515,3,130
3425.0,0.8987745416946709,3,133
3430.0,0.014443910972140418,2,131
3435.0,0.01227496398325682,2,133
3440.0,0.8953955882980954,3,131
3445.0,0.9021790041597559,2,133
3450.0,0.014443910972140418,3,131
3455.0,1.2685066662908042,3,134
3460.0,0.8853424797734737,3,130
3465.0,0.014553705274117855,3,133
3470.0,0.028779282434325995,3,131
3475.0,0.8987745416946709,3,134
3480.0,0.8920240886725883,3,130
3485.0,0.9021790041597559,3,133
3490.0,0.9124177977364194,3,131
3495.0,0.9089677027745233,3,133
3500.0,0.014553705274117855,4,132
3505.0,0.9125280581407073,3,133
3510.0,1.811179731985692,3,131
3515.0,0.9090453060839587,2,133
3520.0,0.8987745416946709,3,130
3525.0,0.024457646105888117,2,133
3530.0,0.8820637565856213,3,131
3535.0,0.8919916047524107,2,134
3540.0,0.01433537146218558,3,130
3545.0,0.888695715450263,3,134
3550.0,1.2759555390598643,3,131
3555.0,0.8820637565856213,3,134
3560.0,0.8987745416946709,3,131
3565.0,0.0,2,134
3570.0,1.2758737833709801,4,131
3575.0,0.8987745416946709,3,133
3580.0,0.9021790041597559,3,132
3585.0,0.888695715450263,3,134
3590.0,1.8043580083195119,3,131
3595.0,0.8852105578687129,2,134
3600.0,0.9124958189902721,3,131
3605.0,0.9056094193293247,3,134
3610.0,0.8987745416946709,3,131
3615.0,0.9056094193293247,2,133
3620.0,0.0,3,131
3625.0,0.0,2,133
3630.0,0.01227496398325682,3,131
3635.0,0.9090453060839587,2,134
3640.0,0.8987745416946709,3,131
3645.0,2.0173335811742796,2,134
3650.0,0.8953955882980954,3,132
3655.0,0.01227496398325682,2,134
3660.0,1.2758737833709801,3,132
3665.0,1.2710591463802663,3,134
3670.0,0.0,3,131
3675.0,0.909013430423279,3,134
3680.0,0.9021790041597559,2,132
3685.0,0.009629273981426946,2,133
3690.0,0.8621680546501054,3,132
3695.0,0.0,3,134
3700.0,0.8987745416946709,2,131
3705.0,0.9090453060839587,2,133
3710.0,1.2710591463802663,2,131
3715.0,1.2614298723988395,1,133
3720.0,1.2663618814126982,2,131
3725.0,1.2735233475367733,2,134
3730.0,0.0,2,131
3735.0,1.2614298723988395,2,134
3740.0,0.8987745416946709,3,131
3745.0,0.8987745416946709,2,133
3750.0,0.0,2,132
3755.0,0.8886635975038019,3,134
3760.0,0.922753452773984,3,131
3765.0,0.01433537146218558,3,134
3770.0,0.01218268212270926,3,132
3775.0,0.0,2,134
3780.0,0.0,3,131
3785.0,0.8987745416946709,2,133
3790.0,0.028779282434325995,3,131
3795.0,0.014443910972140418,3,133
3800.0,0.01227496398325682,2,130
3805.0,0.014443910972140418,3,133
3810.0,0.9021790041597559,2,132
3815.0,1.2710591463802663,3,133
3820.0,0.8953958101160824,3,131
3825.0,0.8820637565856213,2,133
3830.0,0.0,3,132
3835.0,0.01433537146218558,2,134
3840.0,0.0,3,131
3845.0,1.2879126256849358,3,134
3850.0,1.2879126256849358,3,132
3855.0,0.8987745416946709,2,134
3860.0,1.2758737833709801,3,131
3865.0,0.8920240886725883,3,134
3870.0,0.0,3,132
3875.0,1.2735233475367733,4,133
3880.0,0.9090453060839587,4,131
3885.0,0.033916591308847645,3,133
3890.0,1.2346953088329928,3,132
3895.0,0.8953775375435156,3,134
3900.0,0.8886198502239275,3,131
3905.0,0.8752823820092732,3,134
3910.0,0.017022312325425445,3,131
3915.0,0.0,3,134
3920.0,1.2758737833709801,3,130
3925.0,0.8987745416946709,2,133
3930.0,1.8043580083195119,3,132
3935.0,0.0,3,134
3940.0,1.2758737833709801,2,130
3945.0,1.2784120559909913,3,134
3950.0,0.9090453060839587,3,131
3955.0,0.9021790041597559,2,133
3960.0,0.8817605158332632,3,131
3965.0,0.028997616246258275,2,134
3970.0,0.0,2,131
3975.0,2.0173335811742796,3,133
3980.0,0.9265170482016196,2,130
3985.0,0.8886198502239275,2,133
3990.0,0.01227496398325682,2,131
3995.0,0.033916591308847645,2,134
4000.0,0.8786955370880883,3,130
4005.0,0.8652974459647862,3,134
4010.0,0.8755047242520476,4,132
4015.0,0.017151587848501675,3,134
4020.0,0.8919473498327913,3,131
4025.0,0.8919473498327913,3,134
4030.0,2.0066043635921376,3,131
4035.0,1.2713898754296011,2,133
4040.0,0.9021790041597559,3,131
4045.0,0.014443910972140418,3,134
4050.0,0.9056091975113377,3,132
4055.0,0.9056091975113377,2,134
4060.0,1.8043353455976925,2,132
4065.0,0.929955891553431,3,134
4070.0,1.2613200780968619,3,131
4075.0,0.9021790041597559,3,134
4080.0,0.8785094496893014,3,131
4085.0,1.2784120559909913,2,134
4090.0,0.9021790041597559,3,131
4095.0,0.017022312325425445,3,134
4100.0,0.8852156134983056,2,131
4105.0,0.8919473498327913,3,134
4110.0,0.8919473498327913,3,132
4115.0,0.0,3,133
4120.0,0.0,3,131
4125.0,0.9124940120364033,2,134
4130.0,0.8919473498327913,3,132
4135.0,1.271647043308459,2,134
4140.0,0.019404731233486707,3,132
4145.0,1.2590248553622703,3,134
4150.0,0.8987745416946709,3,131
4155.0,0.8920240886725883,3,134
4160.0,1.7975268586172708,3,132
4165.0,0.9021790041597559,3,134
4170.0,0.9021790041597559,3,131
4175.0,0.922753452773984,3,133
4180.0,0.014553705274117855,3,131
4185.0,0.033916591308847645,3,134
4190.0,0.0,3,131
4195.0,0.0,3,134
4200.0,0.8785094496893014,4,132
4205.0,0.8785094496893014,2,134
4210.0,1.2807249661793612,4,132
4215.0,0.8853424797734737,3,134
4220.0,0.9124940120364033,3,131
4225.0,1.2807248093303485,3,133
4230.0,0.014443910972140418,3,132
4235.0,0.014443910972140418,3,133
4240.0,0.028779282434325995,4,132
4245.0,0.028779282434325995,3,134
4250.0,0.0,2,130
4255.0,0.8752823820092732,3,134
4260.0,0.9021790041597559,2,131
4265.0,1.2663618814126982,2,133
4270.0,1.2710591463802663,3,132
4275.0,0.057342740640764917,2,133
4280.0,0.9055889602767409,4,132
4285.0,0.8752823820092732,3,134
4290.0,1.7839973877674427,3,131
4295.0,0.01689427898353913,3,134
4300.0,0.9089677027745233,3,131
4305.0,1.256615235408126,2,134
4310.0,0.8987745416946709,3,132
4315.0,0.9265170482016196,2,134
4320.0,0.014553705274117855,3,131
4325.0,0.8919473498327913,2,133
4330.0,0.9056094193293247,2,132
4335.0,0.9055889602767409,3,134
4340.0,0.01433537146218558,4,131
4345.0,1.2758737833709801,3,134
4350.0,1.2761983224369216,2,131
4355.0,1.2735779525012918,3,134
4360.0,0.014443910972140418,3,132
4365.0,0.8987745416946709,3,134
4370.0,1.2735233475367733,3,131
4375.0,1.2855030573524067,2,133
4380.0,0.01433537146218558,2,131
4385.0,0.8987745416946709,2,133
4390.0,1.7706490561843986,2,130
4395.0,1.2927272542963497,2,133
4400.0,0.9124495544683874,3,130
4405.0,1.256615235408126,2,134
4410.0,1.2710591463802663,2,131
4415.0,2.017391909738871,2,134
4420.0,0.8785094496893014,3,132
4425.0,0.929955891553431,3,134
4430.0,0.014443910972140418,2,132
4435.0,0.0,2,133
4440.0,0.0,3,132
4445.0,0.9124495544683874,2,134
4450.0,0.014443910972140418,2,132
4455.0,1.7975490833893417,2,135
4460.0,1.2519455268960227,2,132
4465.0,0.014553705274117855,3,135
4470.0,0.8886198502239275,3,132
4475.0,0.8987745416946709,3,134
4480.0,1.2710591463802663,3,131
4485.0,2.025003925084426,2,134
4490.0,0.8987745416946709,3,131
4495.0,0.9124940120364033,2,134
4500.0,1.237501615923882,3,131
4505.0,0.0,3,135
4510.0,0.01676770964013605,3,131
4515.0,0.014443910972140418,2,133
4520.0,1.9915973719214626,3,130
4525.0,1.7773412931789496,2,134
4530.0,0.8953958101160824,3,131
4535.0,0.0,3,134
4540.0,0.8920240886725883,3,131
4545.0,0.014443910972140418,2,134
4550.0,0.8920695641736103,3,132
4555.0,0.0,2,134
4560.0,0.9021790041597559,4,131
4565.0,1.8043580083195119,2,134
4570.0,0.9124495544683874,3,131
4575.0,1.99907259499206,2,135
4580.0,1.2763404084916186,1,131
4585.0,0.8886198502239275,2,133
4590.0,0.8987745416946709,3,132
4595.0,0.014443910972140418,2,134
4600.0,1.2710591463802663,3,131
4605.0,0.02856314450843327,3,133
4610.0,1.2761983224369216,2,131
4615.0,0.028779282434325995,2,133
4620.0,1.2710591463802663,2,130
4625.0,0.02464319416714083,3,134
4630.0,0.9021790041597559,3,131
4635.0,0.9021790041597559,3,133
4640.0,0.014443910972140418,4,131
4645.0,1.2590248553622703,3,133
4650.0,0.9263405674497465,3,131
4655.0,1.7772346714901215,3,133
4660.0,0.9021790041597559,3,131
4665.0,0.9021790041597559,2,133
4670.0,0.014443910972140418,3,131
4675.0,0.014443910972140418,2,133
4680.0,0.8953775375435156,3,131
4685.0,0.9159580341732799,3,134
4690.0,0.014664754368117894,3,132
4695.0,1.2807248093303485,3,134
4700.0,0.9021790041597559,3,131
4705.0,0.9056091975113377,3,133
4710.0,0.8817605158332632,4,131
4715.0,0.8817605158332632,2,134
4720.0,0.8886455336772103,3,132
4725.0,0.8953775375435156,3,134
4730.0,0.9021790041597559,4,131
4735.0,0.8785094496893014,3,134
4740.0,1.8043585214490414,3,131
4745.0,0.9056091975113377,3,135
4750.0,0.8919473498327913,3,131
4755.0,0.8953464097478966,2,134
4760.0,0.0,3,131
4765.0,0.8716248236895529,2,134
4770.0,0.8987561730241772,4,132
4775.0,1.2807251230283543,3,133
4780.0,0.8820637565856213,3,131
4785.0,0.9125280581407073,3,134
4790.0,1.2590248553622703,3,131
4795.0,0.0,4,134
4800.0,0.028997616246258275,4,131
4805.0,1.2758737833709801,2,135
4810.0,0.8886198502239275,3,131
4815.0,0.8920240886725883,2,133
4820.0,1.2710591463802663,3,131
4825.0,0.8919473498327913,2,134
4830.0,0.8987745416946709,2,131
4835.0,1.251727506782096,3,134
4840.0,0.8987745416946709,3,132
4845.0,0.9021790041597559,3,134
4850.0,0.9263405674497465,2,131
4855.0,0.8987745416946709,2,134
4860.0,0.037105859455003304,4,131
4865.0,0.017022312325425445,3,134
4870.0,0.9090453060839587,3,131
4875.0,0.8953775375435156,3,133
4880.0,0.0,3,131
4885.0,0.8987745416946709,3,134
4890.0,0.9229279618013997,3,131
4895.0,0.8785094496893014,3,134
4900.0,1.2784120559909913,3,131
4905.0,0.8919473498327913,3,134
4910.0,0.017022312325425445,3,133
4915.0,0.8754663536221161,3,134
4920.0,0.8752823820092732,2,131
4925.0,1.2710591463802663,2,133
4930.0,0.0,3,131
4935.0,0.9056091975113377,3,133
4940.0,0.033661988623207434,2,130
4945.0,1.2710591463802663,2,133
4950.0,0.01925854796285389,2,131
4955.0,0.9229279618013997,1,133
4960.0,0.9124495544683874,3,132
4965.0,0.8919473498327913,2,134
4970.0,0.9160029950797642,3,131
4975.0,0.0,3,134
4980.0,0.8752823820092732,3,131
4985.0,0.9089677027745233,2,134
4990.0,1.2229479106497645,2,130
4995.0,0.9160029950797642,3,134
