Wavenumber [cm^-1],Intensity [arb. units],Signal,Reference
2000.0,0.875895719442588,9,137
2050.0,0.8981858570035547,8,140
2100.0,0.8725402579083494,9,137
2150.0,0.03681841936505503,7,139
2200.0,0.8475407540910926,8,137
2250.0,0.039471660158212296,8,140
2300.0,0.9278398843087767,7,137
2350.0,0.0,8,140
2400.0,0.0,8,136
2450.0,0.1104572242258918,8,140
2500.0,1.2357120272277524,9,137
2550.0,0.8446678400570428,8,140
2600.0,0.9014400024712086,8,137
2650.0,0.8725402579083494,8,139
2700.0,0.9014400024712086,8,137
2750.0,1.2685366643799882,8,140
2800.0,0.07390423250894099,8,136
2850.0,0.0,8,139
2900.0,1.7514261827724853,9,138
2950.0,1.2702269481946251,8,139
3000.0,0.8446678400570428,9,137
3050.0,0.8981863204250112,8,139
3100.0,0.8757134416573148,9,136
3150.0,1.2753683285411344,8,139
3200.0,0.8695938763702867,8,137
3250.0,1.2731291201525288,8,140
3300.0,0.869491803057216,9,137
3350.0,1.7899102286389097,8,139
3400.0,0.875792959876416,8,136
3450.0,0.8725402579083494,8,140
3500.0,0.845090992371751,8,137
3550.0,0.901440465892665,8,139
3600.0,0.07390423250894099,8,137
3650.0,0.8788859248641557,8,139
3700.0,0.8725402579083494,8,137
3750.0,1.940380836397833,8,139
3800.0,0.8475407540910926,8,138
3850.0,1.2748286771604194,8,140
3900.0,0.8981863204250112,8,136
3950.0,1.8895851897394065,8,139
4000.0,0.9279368802256324,8,137
4050.0,0.8981858570035547,7,139
4100.0,0.9547321199951975,9,137
4150.0,1.2377428640165336,8,140
4200.0,0.0,8,137
4250.0,0.8756091465261181,8,139
4300.0,0.0,9,138
4350.0,0.03681841936505503,8,140
4400.0,1.796372177428566,9,137
4450.0,1.2009506938962855,8,139
4500.0,0.901440465892665,8,137
4550.0,0.875792959876416,8,139
4600.0,0.8756091465261181,8,137
4650.0,0.0,8,139
4700.0,1.274829004848916,8,137
4750.0,0.8788859248641557,9,140
4800.0,0.8446678400570428,9,136
4850.0,1.940380836397833,8,140
4900.0,0.0,8,137
4950.0,0.9210799192055701,8,139
