Wavenumber [cm^-1],Intensity [arb. units],Signal,Reference
2000.0,0.01700783971231431,4,132
2005.0,2.015618415344968,3,133
2010.0,0.8846095885056948,4,131
2015.0,0.8677621807253012,3,133
2020.0,0.0,5,130
2025.0,0.898010390739888,5,134
2030.0,0.8812336812359296,3,130
2035.0,0.03833954288216886,4,134
2040.0,2.544840239477412,3,131
2045.0,2.023124256493752,4,134
2050.0,1.2415204323419637,4,131
2055.0,0.019097368811910764,4,135
2060.0,0.898010390739888,5,132
2065.0,0.8946345318071545,3,134
2070.0,0.8812918850832401,4,131
2075.0,0.019388233053785918,3,133
2080.0,0.9014119586823509,4,131
2085.0,1.2364494743717076,4,134
2090.0,0.898010390739888,4,131
2095.0,0.9014119586823509,4,134
2100.0,0.9152241962477965,5,131
2105.0,0.0,4,134
2110.0,0.8912351353637994,4,131
2115.0,0.021780662137658537,4,134
2120.0,0.9150751324563926,5,132
2125.0,0.8779484575898604,4,134
2130.0,0.9014119586823509,4,131
2135.0,0.0,4,134
2140.0,0.898010390739888,4,132
2145.0,0.898010390739888,4,134
2150.0,0.9116705569652982,4,131
2155.0,0.8812336812359296,4,133
2160.0,0.898010390739888,5,132
2165.0,0.021780662137658537,3,133
2170.0,0.9221432752637986,3,131
2175.0,0.8845087768262345,5,133
2180.0,0.9151193871246279,5,131
2185.0,1.2866909640956459,5,134
2190.0,0.07668222007728896,4,132
2195.0,0.019388233053785918,3,134
2200.0,0.019388233053785918,6,133
2205.0,0.9223674201749114,4,134
2210.0,0.8878082654918096,5,132
2215.0,0.898010390739888,3,134
2220.0,1.9853794906333342,4,131
2225.0,1.2940311913241347,4,134
2230.0,1.8130796761017338,4,131
2235.0,0.019242174070258092,4,135
2240.0,0.898010390739888,4,131
2245.0,0.0,3,134
2250.0,0.8946345318071545,4,131
2255.0,0.9117181965919466,4,134
2260.0,0.0,3,132
2265.0,1.2747890172538767,4,134
2270.0,0.019242174070258092,4,131
2275.0,1.2797827894874805,4,135
2280.0,0.0,5,132
2285.0,0.01443163055269357,5,134
2290.0,1.246249844107648,5,131
2295.0,1.265204288248982,4,134
2300.0,0.9047423753127054,4,131
2305.0,0.03805181295324494,4,133
2310.0,0.019097368811910764,4,130
2315.0,0.019242174070258092,4,133
2320.0,0.898010390739888,5,131
2325.0,0.898010390739888,4,133
2330.0,0.8912351353637994,4,131
2335.0,0.887909943826315,4,133
2340.0,0.898010390739888,3,130
2345.0,0.0,3,134
2350.0,0.9221432752637986,4,132
2355.0,0.0,4,134
2360.0,0.019242174070258092,4,131
2365.0,1.231348066612268,4,134
2370.0,0.0,5,131
2375.0,0.9151193871246279,4,134
2380.0,0.9117181965919466,4,131
2385.0,0.8715191443729584,4,133
2390.0,0.8846095885056948,4,130
2395.0,1.7824664414950273,3,134
2400.0,0.898010390739888,4,131
2405.0,1.2796359188016755,3,133
2410.0,0.019097368811910764,4,130
2415.0,0.898010390739888,4,133
2420.0,0.0,5,131
2425.0,0.9322919560677215,4,133
2430.0,0.019097368811910764,5,131
2435.0,0.8647954806129077,4,133
2440.0,0.8846095885056948,4,131
2445.0,0.0,4,133
2450.0,0.019097368811910764,3,130
2455.0,0.898010390739888,4,133
2460.0,0.03863040712404401,5,131
2465.0,0.0,4,134
2470.0,0.0,5,130
