Wavenumber [cm^-1],Intensity [arb. units],Signal,Reference
2000.0,0.8746503430143635,4,131
2005.0,0.0,4,134
2010.0,0.887837186571946,4,131
2015.0,1.2460041839393314,4,135
2020.0,1.265100301277335,4,132
2025.0,1.2703355501465527,4,134
2030.0,0.01909580393235278,5,132
2035.0,0.8877915794159837,5,134
2040.0,0.019240597325045163,5,131
2045.0,0.8844362982708195,4,134
2050.0,0.0,5,131
2055.0,0.0,4,134
2060.0,0.03414204713350493,5,131
2065.0,1.2698744089631901,4,134
2070.0,0.887837186571946,4,131
2075.0,0.915149200804718,5,133
2080.0,0.918575813850102,3,130
2085.0,0.8844362982708195,4,133
2090.0,0.8844362982708195,5,132
2095.0,0.887837186571946,4,135
2100.0,0.878115489999405,4,131
2105.0,1.2795310626766918,4,134
2110.0,0.8844362982708195,4,131
2115.0,0.8744665428790275,4,134
2120.0,1.2609362728207865,4,131
2125.0,0.9013380950437858,4,134
2130.0,0.9116434884380358,5,132
2135.0,0.887837186571946,5,134
2140.0,0.0,4,131
2145.0,1.2772940269139121,4,134
2150.0,0.0,5,131
2155.0,0.897936805833131,4,133
2160.0,0.0,4,132
2165.0,0.9013380950437858,4,134
2170.0,0.0,4,130
2175.0,0.019240597325045163,5,133
2180.0,0.9013380950437858,4,132
2185.0,0.915149200804718,4,134
2190.0,0.8844362982708195,5,131
2195.0,2.0078477373419106,4,133
2200.0,0.03833640125739794,5,131
2205.0,0.9150001492279224,5,134
2210.0,0.887837186571946,6,131
2215.0,0.0,5,134
2220.0,0.887837186571946,4,131
2225.0,0.019386644340185097,4,134
2230.0,1.2698744089631901,5,131
2235.0,0.9150444002698349,5,133
2240.0,0.01713560108034517,4,132
2245.0,1.2865855298650462,4,134
2250.0,1.8026761900875716,4,131
2255.0,1.2698744089631901,4,134
2260.0,0.897936805833131,5,131
2265.0,0.0,3,133
2270.0,0.8845950786788206,4,130
2275.0,0.9013380950437858,4,133
2280.0,0.04372298223822585,5,131
2285.0,0.0,4,134
2290.0,1.2676692463190669,4,132
2295.0,0.911539593067631,4,133
2300.0,0.019240597325045163,4,132
2305.0,0.019240597325045163,3,133
2310.0,1.9700497099197922,4,131
2315.0,0.05728929223072966,4,133
2320.0,0.897936805833131,5,131
2325.0,0.8547195536338862,4,134
2330.0,0.9047650911575184,5,131
2335.0,0.0,4,132
2340.0,0.897936805833131,5,132
2345.0,0.9013380950437858,4,134
2350.0,0.019240597325045163,4,131
2355.0,1.2530411944439632,4,133
2360.0,0.9151012913223501,4,131
2365.0,0.9290641688681226,4,134
2370.0,0.911700591710964,4,131
2375.0,0.03833640125739794,3,133
2380.0,0.019386644340185097,4,131
2385.0,0.8811614710489055,4,134
2390.0,0.0,5,131
2395.0,0.897936805833131,4,134
2400.0,0.897936805833131,4,131
2405.0,0.897936805833131,4,133
2410.0,0.9013380950437858,4,131
2415.0,1.2530411944439632,4,134
2420.0,0.897936805833131,4,131
2425.0,1.2530411944439632,4,134
2430.0,0.0,4,132
