Wavenumber [cm^-1],Intensity [arb. units],Signal,Reference
2000.0,0.9225298060397279,5,131
2005.0,0.8983868058398365,5,134
2010.0,0.9121003575331048,5,131
2015.0,0.8783164634167652,4,134
2020.0,0.019105373772726603,4,131
2025.0,0.9120559191443072,5,134
2030.0,2.0088539679467794,4,132
2035.0,0.017144188567294102,4,134
2040.0,0.0,4,131
2045.0,0.038355613501189295,5,134
2050.0,0.9017897996027022,4,131
2055.0,0.8882821251659712,3,133
2060.0,0.9119964100956536,5,131
2065.0,0.01925023972846269,3,134
2070.0,0.8983868058398365,4,132
2075.0,0.9121003575331048,4,133
2080.0,0.0,4,131
2085.0,0.01925023972846269,4,135
2090.0,0.8683112447005911,4,132
2095.0,0.019105373772726603,3,134
2100.0,0.8983868058398365,5,131
2105.0,0.01925023972846269,4,134
2110.0,0.01925023972846269,4,132
2115.0,0.01925023972846269,4,134
2120.0,1.2536691546102456,4,132
2125.0,1.270972177359482,3,135
2130.0,0.908619508053046,4,131
2135.0,1.268232896398924,3,133
2140.0,1.275323365007857,3,132
2145.0,0.8983868058398365,4,134
2150.0,1.8035795992054044,3,131
2155.0,0.0,4,133
2160.0,0.908619508053046,3,131
2165.0,1.2560731252793944,3,133
2170.0,0.8983868058398365,3,130
2175.0,1.275323365007857,3,133
2180.0,0.9121003575331048,3,131
2185.0,0.9225298060397279,3,134
2190.0,0.8916087105094935,4,132
2195.0,0.03415915738150815,3,134
2200.0,0.8815682769428026,4,131
2205.0,0.9261173440900349,3,134
2210.0,0.8983868058398365,4,132
2215.0,0.01701496881432831,3,135
2220.0,1.2730285245711457,4,132
2225.0,1.236704386813721,3,134
2230.0,1.277860542604302,4,131
2235.0,1.2607759382753463,4,134
2240.0,0.0,4,131
2245.0,0.8815682769428026,4,133
2250.0,0.01701496881432831,3,131
2255.0,0.8983868058398365,4,133
2260.0,0.8848795325135491,4,130
2265.0,0.8983868058398365,4,134
2270.0,0.8849384217900973,5,131
2275.0,0.0,4,134
2280.0,0.9119964100956536,5,131
2285.0,1.2730285245711457,3,133
2290.0,0.8783164634167652,4,131
2295.0,0.8882821251659712,3,133
2300.0,0.8781304562970175,4,131
2305.0,0.9156078267835435,3,133
2310.0,0.01925023972846269,4,131
2315.0,0.9121003575331048,4,134
2320.0,0.8882364951540346,4,131
2325.0,1.2415256985468837,4,134
2330.0,1.2321823932615228,4,131
2335.0,0.8983868058398365,3,135
2340.0,1.2921695652611582,4,131
2345.0,0.8718844552526754,3,133
2350.0,0.0,5,131
2355.0,0.0,3,134
2360.0,0.9017897996027022,4,132
2365.0,1.8173466514374206,4,134
2370.0,0.9052185131516307,4,132
2375.0,0.8950095318630337,4,134
2380.0,2.0013589519165365,3,132
2385.0,0.03390195952088065,4,134
2390.0,2.0088539679467794,3,130
2395.0,0.8816584504391843,3,133
2400.0,0.9120559191443072,4,131
2405.0,1.8035795992054044,4,133
2410.0,0.01701496881432831,3,131
2415.0,0.8983868058398365,3,133
2420.0,0.016886990706669228,3,131
2425.0,0.9121003575331048,3,134
2430.0,0.8882364951540346,4,131
2435.0,0.9017897996027022,3,134
2440.0,0.01701496881432831,3,130
2445.0,1.3040902319150864,3,133
2450.0,1.9998875920301504,3,131
2455.0,0.8983868058398365,3,134
2460.0,0.9120559191443072,4,131
2465.0,0.9155628852734202,3,134
2470.0,0.9155628852734202,4,131
2475.0,0.9085755695387648,3,134
2480.0,0.9121003575331048,4,132
2485.0,1.2757897888240732,4,134
2490.0,1.275323365007857,4,131
2495.0,1.236704386813721,4,134
2500.0,1.2369677515066675,4,131
2505.0,1.2705108050757412,3,134
2510.0,0.014437679796347016,4,132
2515.0,0.014437679796347016,4,134
2520.0,1.2730285245711457,4,132
2525.0,0.01925023972846269,4,135
2530.0,0.017144188567294102,4,131
2535.0,1.275323365007857,4,134
2540.0,0.019396359934897786,4,131
2545.0,0.8983868058398365,4,135
2550.0,0.9155029737279918,5,132
2555.0,0.9155029737279918,3,133
2560.0,0.9017897996027022,4,131
2565.0,0.9190361570721494,3,133
2570.0,1.796773611679673,3,131
2575.0,0.9155029737279918,3,133
2580.0,1.2036755480773969,3,132
2585.0,0.0,4,134
2590.0,0.0,4,131
2595.0,1.2779341413595415,4,134
2600.0,1.275323365007857,3,130
2605.0,0.0,4,134
2610.0,0.8983868058398365,4,131
2615.0,0.8849803864498015,4,133
2620.0,0.9121003575331048,4,132
2625.0,0.9017897996027022,4,134
2630.0,1.2560731252793944,3,131
2635.0,0.9154587005097201,4,134
2640.0,1.270972177359482,3,131
2645.0,1.2705108050757412,4,134
2650.0,0.8882821251659712,4,131
2655.0,0.05143433947956238,4,134
2660.0,0.03390195952088065,4,132
2665.0,0.8818657086098634,4,134
2670.0,0.8983868058398365,4,130
2675.0,0.9259409394728451,4,133
2680.0,0.908619508053046,4,131
2685.0,1.2848399921866236,4,134
2690.0,1.2706544459927742,4,131
2695.0,0.016886990706669228,3,134
2700.0,0.8816030641157058,4,131
2705.0,0.019105373772726603,4,133
2710.0,0.9119964100956536,4,132
2715.0,0.016886990706669228,4,135
2720.0,0.8718844552526754,4,132
2725.0,0.0,4,134
2730.0,0.908619508053046,4,131
2735.0,0.0,4,133
2740.0,0.864924152297317,4,130
2745.0,1.275323365007857,4,134
2750.0,1.2369677515066675,4,132
2755.0,0.908619508053046,4,133
2760.0,0.8718844552526754,4,131
2765.0,0.8882821251659712,3,133
2770.0,0.9086531393697425,4,131
2775.0,0.8983868058398365,5,135
2780.0,0.0,4,130
2785.0,0.01701496881432831,4,133
2790.0,0.0,4,132
2795.0,0.908619508053046,3,134
2800.0,1.2990616273000655,4,131
2805.0,0.014437679796347016,3,134
2810.0,2.0301652127542873,4,131
2815.0,0.8950095318630337,2,134
2820.0,0.9121003575331048,4,131
2825.0,0.8750886730367712,3,134
2830.0,0.019105373772726603,4,131
2835.0,1.7900193801699769,3,135
2840.0,0.0,4,131
2845.0,1.212096587270575,3,133
2850.0,0.0,3,132
2855.0,0.038355613501189295,4,134
2860.0,0.932946098403892,4,132
2865.0,0.9121003575331048,3,134
2870.0,0.8848795325135491,3,131
2875.0,1.7833193667898197,3,133
2880.0,0.8783164634167652,3,131
2885.0,1.2560731252793944,4,133
2890.0,0.01925023972846269,3,131
2895.0,0.905165063164628,3,134
2900.0,0.01676047596591707,3,132
2905.0,0.8983868058398365,3,134
2910.0,1.2705108050757412,4,132
2915.0,0.8983868058398365,4,135
2920.0,0.019105373772726603,4,132
2925.0,1.2705108050757412,3,134
2930.0,0.8983868058398365,4,132
2935.0,0.019105373772726603,3,135
2940.0,0.019105373772726603,4,132
2945.0,1.289761044804204,3,135
2950.0,0.9155029737279918,4,132
2955.0,0.8714880894888399,4,133
2960.0,0.9121003575331048,4,131
2965.0,1.786616484987532,4,134
2970.0,0.8983868058398365,4,131
2975.0,0.9155029737279918,3,134
2980.0,0.016886990706669228,3,132
2985.0,0.8749047807902067,3,133
2990.0,1.2560731252793944,4,131
2995.0,0.014329187110882328,4,134
3000.0,0.9086531393697425,4,131
3005.0,0.8983868058398365,4,134
3010.0,1.268232896398924,3,131
3015.0,1.3136789785090464,4,134
3020.0,1.2921695652611582,3,131
3025.0,1.281474308576126,4,134
3030.0,0.01701496881432831,4,131
3035.0,1.275323365007857,3,134
3040.0,1.8035795992054044,4,132
3045.0,1.9966999265577945,4,134
3050.0,0.01701496881432831,3,131
3055.0,1.2490193079980971,4,134
3060.0,0.8882821251659712,4,130
3065.0,0.908619508053046,4,133
3070.0,0.8983868058398365,4,132
3075.0,1.2848399921866236,4,134
3080.0,0.8983868058398365,3,132
3085.0,0.0,3,135
3090.0,0.8983868058398365,3,132
3095.0,0.03415915738150815,3,134
3100.0,0.9052185131516307,3,131
3105.0,1.280172298210244,3,133
3110.0,0.017144188567294102,3,131
3115.0,0.014437679796347016,3,133
3120.0,1.275323365007857,3,131
3125.0,0.8882821251659712,3,134
3130.0,1.2670511659482397,3,130
3135.0,0.8882821251659712,3,134
3140.0,1.3088933859472502,3,132
3145.0,1.2607759382753463,3,134
3150.0,0.9017897996027022,4,131
3155.0,1.277860542604302,4,134
3160.0,0.8815682769428026,4,132
3165.0,0.0,3,134
3170.0,0.8983868058398365,4,132
3175.0,0.0,4,135
3180.0,0.03894103501495395,3,132
3185.0,0.0,3,134
3190.0,1.974032070618113,4,131
3195.0,0.9156078267835435,4,135
3200.0,0.01701496881432831,4,132
3205.0,0.8881804042114015,3,133
3210.0,0.038646599663360474,3,132
3215.0,0.0,4,134
3220.0,0.0,4,132
3225.0,0.9017897996027022,3,134
3230.0,0.0,3,131
3235.0,1.2757897888240732,3,134
3240.0,1.2873570137047274,4,131
3245.0,0.8983868058398365,3,134
3250.0,1.2607759382753463,3,131
3255.0,0.028985106528857735,3,133
3260.0,0.028985106528857735,3,131
3265.0,0.0,3,134
3270.0,0.9155628852734202,3,132
3275.0,0.038646599663360474,3,134
3280.0,0.8882364951540346,3,131
3285.0,0.01925023972846269,3,134
3290.0,0.03390195952088065,3,131
3295.0,0.9121003575331048,3,134
3300.0,0.8781304562970175,3,132
3305.0,0.0,3,134
3310.0,1.2705108050757412,4,131
3315.0,0.038355613501189295,3,135
3320.0,0.9017897996027022,3,131
3325.0,2.002667676206867,3,134
3330.0,0.0,3,131
3335.0,0.01925023972846269,3,134
3340.0,0.9156078267835435,3,130
3345.0,0.019396359934897786,4,133
3350.0,1.28075550858485,4,131
3355.0,0.016886990706669228,4,134
3360.0,0.0,4,131
3365.0,1.3088933859472502,3,133
3370.0,0.019396359934897786,4,131
3375.0,1.9710369980863036,4,133
3380.0,1.275323365007857,3,131
3385.0,0.929307164414335,3,133
3390.0,0.9086736116535029,4,131
3395.0,0.8881804042114015,4,133
3400.0,0.8882821251659712,4,131
3405.0,0.9121003575331048,4,134
3410.0,0.8882821251659712,4,131
3415.0,0.019105373772726603,3,134
3420.0,1.8138396568041086,3,131
3425.0,0.9121003575331048,3,134
3430.0,0.0,4,131
3435.0,0.8983868058398365,4,135
3440.0,1.786616484987532,3,131
3445.0,0.0,3,135
3450.0,1.2461175103559727,4,131
3455.0,0.017144188567294102,4,134
3460.0,1.2705108050757412,3,132
3465.0,0.05731800269422833,4,134
3470.0,0.0,3,131
3475.0,0.019396359934897786,2,133
3480.0,0.9156078267835435,4,130
3485.0,1.275323365007857,3,133
3490.0,0.8781304562970175,4,131
3495.0,0.9085755695387648,3,134
3500.0,0.03390195952088065,3,132
3505.0,0.019105373772726603,3,133
3510.0,0.019105373772726603,4,131
3515.0,0.8983868058398365,4,134
3520.0,0.8983868058398365,3,131
3525.0,1.2848399921866236,3,134
3530.0,0.8983868058398365,4,132
3535.0,0.01701496881432831,3,134
3540.0,0.014329187110882328,4,131
3545.0,1.7899967370970982,4,135
3550.0,0.9017897996027022,4,131
3555.0,1.2705108050757412,4,133
3560.0,0.8717026446830869,4,131
3565.0,0.9121574894232731,3,133
3570.0,0.014437679796347016,3,131
3575.0,0.8950095318630337,4,134
3580.0,1.2705108050757412,3,130
3585.0,0.9121003575331048,4,133
3590.0,0.01701496881432831,3,132
3595.0,0.8848795325135491,4,134
3600.0,1.974032070618113,3,131
3605.0,1.268232896398924,3,133
3610.0,1.2872303007367885,4,131
3615.0,0.8849352742144317,4,133
3620.0,1.2759000111380265,4,131
3625.0,0.8983868058398365,3,133
3630.0,0.8983868058398365,4,132
3635.0,0.8983868058398365,3,134
3640.0,1.8138396568041086,3,130
3645.0,0.0,3,134
3650.0,1.2705108050757412,4,131
3655.0,0.0,3,134
3660.0,1.268232896398924,4,132
3665.0,1.2560731252793944,3,134
3670.0,0.8950095318630337,4,132
3675.0,0.8983868058398365,2,133
3680.0,0.0,4,131
3685.0,1.2757897888240732,3,134
3690.0,0.014329187110882328,4,131
3695.0,0.9192886336571904,3,134
3700.0,0.0,4,131
3705.0,0.9017897996027022,4,134
3710.0,0.8882364951540346,4,131
3715.0,0.8882821251659712,3,134
3720.0,1.2872303007367885,4,131
3725.0,0.0,3,134
3730.0,0.8983868058398365,3,132
3735.0,1.786616484987532,3,134
3740.0,1.2730285245711457,4,132
3745.0,0.8750886730367712,3,134
3750.0,1.275323365007857,4,131
3755.0,0.8882364951540346,3,134
3760.0,1.786616484987532,3,131
3765.0,0.9155628852734202,2,134
3770.0,1.2514054313030145,3,131
3775.0,1.2757897888240732,3,134
3780.0,0.01925023972846269,4,132
3785.0,0.9121003575331048,3,133
3790.0,0.014329187110882328,4,132
3795.0,1.783292857176584,3,133
3800.0,1.2757897888240732,3,132
3805.0,0.9119964100956536,3,134
3810.0,0.0,4,131
3815.0,0.0,3,134
