Wavenumber [cm^-1],Intensity [arb. units],Signal,Reference
2000.0,1.2910612481067822,3,131
2005.0,0.9130198425043131,3,134
2010.0,0.01703212154097855,4,130
2015.0,0.9130198425043131,4,134
2020.0,0.0,4,131
2025.0,0.019124633828824872,4,133
2030.0,0.019124633828824872,4,131
2035.0,0.9165308476214314,3,134
2040.0,0.0,4,131
2045.0,0.8857715762725019,3,134
2050.0,0.9129753593173412,4,131
2055.0,0.9094915011843322,3,133
2060.0,0.9095354839928659,4,131
2065.0,0.8992924662306905,3,134
2070.0,1.2526669684545662,4,131
2075.0,0.8824918048790774,4,133
2080.0,1.274311859882436,3,132
2085.0,0.8925075379277058,4,134
2090.0,1.2816099155039187,3,131
2095.0,1.9787293687656125,4,135
2100.0,1.282064661597539,4,131
2105.0,1.257339367915848,4,134
2110.0,0.0,4,131
2115.0,0.8727633987226716,4,135
2120.0,1.2674669812525834,4,131
2125.0,0.9130198425043131,4,134
2130.0,1.798584932461381,4,132
2135.0,0.019124633828824872,4,134
2140.0,0.8824918048790774,4,130
2145.0,1.2478853391791958,4,133
2150.0,0.0189815051069154,4,131
2155.0,0.8959117876365782,3,133
2160.0,0.0,4,131
2165.0,0.8959113437449561,3,134
2170.0,0.8858725318792314,4,131
2175.0,1.271791602283391,3,134
2180.0,0.0,5,131
2185.0,0.8992924662306905,4,134
2190.0,0.9095354839928659,4,130
2195.0,0.019269645823391048,4,134
2200.0,0.019124633828824872,4,131
2205.0,0.862664884465549,3,133
2210.0,1.271791602283391,3,131
2215.0,0.8992924662306905,3,134
2220.0,0.9129157902778375,4,131
2225.0,0.03393613595992764,3,134
2230.0,1.7918238920360718,3,132
2235.0,1.2722534396748117,3,134
2240.0,0.9026988905388863,4,131
2245.0,0.8992924662306905,4,134
2250.0,0.889177599065896,4,132
2255.0,0.889177599065896,3,134
2260.0,0.8924613401561544,4,131
2265.0,1.2427772759766635,4,134
2270.0,1.271791602283391,4,131
2275.0,0.8757867690391212,3,134
2280.0,0.9094915011843322,4,132
2285.0,0.0,4,134
2290.0,0.01703212154097855,3,132
2295.0,0.875970846666774,3,133
2300.0,1.2719353880042972,4,131
2305.0,1.2624076235715165,5,135
2310.0,0.9234598048991072,4,132
2315.0,0.8505153943157204,4,133
2320.0,0.9130198425043131,3,131
2325.0,0.9232851953097566,4,134
2330.0,1.2766090137392392,4,130
2335.0,0.0,3,134
2340.0,0.0189815051069154,4,130
2345.0,0.889177599065896,4,134
2350.0,0.8992924662306905,4,131
2355.0,1.798584932461381,3,132
2360.0,0.019124633828824872,5,130
2365.0,0.9095354839928659,3,133
2370.0,0.0,4,130
2375.0,1.798584932461381,4,134
2380.0,0.03393613595992764,4,131
2385.0,0.9128719703348339,4,134
2390.0,1.271791602283391,3,130
2395.0,0.9026988905388863,2,132
2400.0,1.254932973812827,5,130
2405.0,0.019124633828824872,3,133
2410.0,0.0,4,129
2415.0,0.8857715762725019,4,132
2420.0,0.8992924662306905,3,131
2425.0,0.8992924662306905,3,133
2430.0,0.8992924662306905,4,131
2435.0,1.2502784397076376,4,134
2440.0,0.8959113437449561,4,131
2445.0,0.0,4,134
2450.0,0.019269645823391048,4,131
2455.0,1.2722534396748117,4,134
2460.0,0.8757867690391212,4,132
2465.0,0.8992924662306905,4,135
2470.0,1.276754437317698,4,131
2475.0,0.9302439955034338,3,134
2480.0,0.9376812235423159,3,131
2485.0,1.271791602283391,4,134
2490.0,0.038394279652215924,4,133
2495.0,0.8858725318792314,3,134
2500.0,0.9095354839928659,4,131
2505.0,0.8825918992225938,3,134
2510.0,0.01703212154097855,4,131
2515.0,0.019124633828824872,4,133
2520.0,1.271791602283391,5,132
2525.0,1.8053977810777726,4,133
2530.0,0.038685559156452734,3,131
2535.0,0.8858725318792314,4,134
2540.0,0.014452234367543285,4,131
2545.0,0.9165308476214314,4,134
2550.0,0.8992924662306905,4,132
2555.0,0.014343632311006712,4,134
2560.0,0.0,5,132
2565.0,1.274311859882436,4,134
2570.0,1.2722534396748117,4,131
2575.0,0.8992924662306905,4,134
2580.0,0.019269645823391048,5,132
2585.0,0.875970846666774,5,134
2590.0,1.2695113972553262,4,131
2595.0,0.03810613893574026,4,134
2600.0,0.0,4,132
2605.0,0.9094323447404876,4,134
2610.0,0.0,4,132
2615.0,0.038394279652215924,4,135
2620.0,0.0189815051069154,3,131
2625.0,0.8992924662306905,3,135
2630.0,0.03810613893574026,4,132
2635.0,1.2752403546371212,3,134
2640.0,1.271791602283391,4,131
2645.0,1.2766090137392392,4,134
2650.0,0.9198960138190498,4,131
2655.0,0.9165308476214314,4,134
2660.0,0.0,5,132
2665.0,0.019124633828824872,4,134
2670.0,0.019269645823391048,4,132
2675.0,1.257339367915848,4,134
2680.0,0.01703212154097855,4,132
2685.0,0.8992924662306905,3,133
2690.0,1.2722534396748117,4,132
2695.0,0.019124633828824872,4,134
2700.0,0.9026988905388863,4,131
2705.0,0.9165308476214314,4,134
2710.0,0.0,3,131
2715.0,0.8992924662306905,3,134
2720.0,0.0,4,132
2725.0,0.019269645823391048,4,134
2730.0,0.038685559156452734,4,131
2735.0,0.057810192985277606,4,135
2740.0,0.9095354839928659,3,131
2745.0,0.0,4,134
2750.0,0.8857715762725019,4,131
2755.0,2.01549678375353,4,134
2760.0,0.8691865860303464,4,131
2765.0,0.019124633828824872,4,134
2770.0,1.2478853391791958,4,131
2775.0,0.9026988905388863,3,135
2780.0,0.014452234367543285,4,130
2785.0,0.029014326306727616,4,134
2790.0,0.9234598048991072,4,131
2795.0,0.9130198425043131,4,134
2800.0,0.8992924662306905,4,131
2805.0,0.8959117876365782,4,134
2810.0,0.8959117876365782,4,132
2815.0,0.0,4,134
2820.0,1.2791487490549633,3,131
2825.0,0.028795866678549994,3,133
2830.0,0.8925381232171951,4,133
2835.0,0.9129753593173412,3,134
2840.0,0.014343632311006712,4,131
2845.0,0.0,4,134
2850.0,0.9026988905388863,5,131
2855.0,0.0,3,134
2860.0,0.0,4,132
2865.0,0.0,3,133
2870.0,0.8858725318792314,4,131
2875.0,0.9163815710139672,4,134
2880.0,0.9164258888639052,5,132
2885.0,0.0341935931007599,4,133
2890.0,0.9130198425043131,4,132
2895.0,1.271791602283391,4,134
2900.0,0.0,4,132
2905.0,1.257339367915848,3,134
2910.0,0.038394279652215924,4,131
2915.0,2.010879086145258,3,133
2920.0,0.0,4,131
2925.0,0.8992924662306905,2,133
2930.0,0.0,4,131
2935.0,0.019269645823391048,4,134
2940.0,0.021977234974775085,4,132
2945.0,0.9130198425043131,3,134
2950.0,0.019269645823391048,3,131
2955.0,0.8992924662306905,4,133
2960.0,0.9026988905388863,3,131
2965.0,0.875970846666774,3,133
2970.0,0.0,4,131
2975.0,0.9095354839928659,3,133
2980.0,0.01941591333306169,3,131
2985.0,0.889177599065896,4,134
2990.0,1.2208445810378543,3,131
2995.0,0.0,3,134
3000.0,0.9164258888639052,4,131
3005.0,0.9270509595331526,3,133
3010.0,0.9061310605611653,4,131
3015.0,0.9130198425043131,4,134
3020.0,0.9026988905388863,4,131
3025.0,0.9026988905388863,3,133
3030.0,0.0,4,131
3035.0,1.271791602283391,4,134
3040.0,0.8790156963373889,4,130
3045.0,1.271791602283391,3,134
3050.0,0.01716147155989573,3,131
3055.0,1.271791602283391,3,132
3060.0,0.0510976075197861,4,131
3065.0,0.0341935931007599,4,134
3070.0,0.8992924662306905,3,130
3075.0,0.0,3,133
3080.0,0.8992924662306905,3,132
3085.0,0.8792018909702207,3,133
3090.0,0.9130770319889269,4,131
3095.0,0.0,4,134
3100.0,1.274311859882436,4,132
3105.0,1.8053977810777726,3,134
3110.0,0.8691865860303464,3,130
3115.0,0.8857715762725019,3,134
3120.0,0.8992924662306905,4,131
3125.0,0.889177599065896,3,134
3130.0,0.8992924662306905,3,132
3135.0,0.0,3,134
3140.0,0.0,3,131
3145.0,1.2289312707603048,3,134
3150.0,0.8992924662306905,3,132
3155.0,0.9061310605611653,3,133
3160.0,0.889177599065896,4,131
3165.0,0.9095354839928659,3,133
3170.0,0.8858725318792314,4,131
3175.0,1.2766090137392392,3,134
3180.0,0.8959117876365782,4,131
3185.0,0.9095354839928659,3,133
3190.0,1.271791602283391,4,132
3195.0,0.019124633828824872,4,134
3200.0,0.8992924662306905,4,132
3205.0,0.03810613893574026,4,134
3210.0,0.8924613401561544,5,132
3215.0,0.03393613595992764,3,133
3220.0,0.9234598048991072,4,132
3225.0,0.9337113081880183,4,134
3230.0,0.889177599065896,5,132
3235.0,0.019124633828824872,3,135
3240.0,0.8858725318792314,4,132
3245.0,0.0,3,134
3250.0,0.8925075379277058,4,131
3255.0,1.274311859882436,4,133
3260.0,0.8662181616222271,4,133
3265.0,0.0,4,135
3270.0,0.016904014419066086,4,131
3275.0,0.9232851953097566,3,133
3280.0,2.01093592485149,3,131
3285.0,0.019269645823391048,4,134
3290.0,0.8891319230545145,4,131
3295.0,0.9130198425043131,4,133
3300.0,0.889177599065896,4,130
3305.0,0.01971356390255658,3,134
3310.0,0.889177599065896,3,132
3315.0,1.7782791142001975,3,134
3320.0,1.271791602283391,4,131
3325.0,0.8858725318792314,4,133
3330.0,0.8892078319986684,5,131
3335.0,1.271791602283391,3,133
3340.0,0.0,4,131
3345.0,0.9094915011843322,4,134
3350.0,0.9130198425043131,4,131
3355.0,1.2910612481067822,4,134
3360.0,0.8992924662306905,4,132
3365.0,0.8858725318792314,4,135
3370.0,0.8992924662306905,4,132
3375.0,0.9129157902778375,4,134
3380.0,0.016904014419066086,4,131
3385.0,0.8792018909702207,3,133
3390.0,0.01703212154097855,4,131
3395.0,0.8858725318792314,4,134
3400.0,1.271791602283391,4,131
3405.0,1.2886547935125137,3,134
3410.0,0.8959117876365782,4,131
3415.0,0.019124633828824872,4,134
3420.0,0.8992924662306905,5,132
3425.0,0.019269645823391048,3,133
3430.0,1.2289312707603048,5,131
3435.0,0.8959117876365782,5,134
3440.0,0.0,4,132
3445.0,0.875970846666774,4,134
3450.0,0.8925075379277058,4,131
3455.0,0.03810613893574026,4,134
3460.0,0.9095354839928659,4,131
3465.0,0.889177599065896,4,134
3470.0,0.9234598048991072,4,132
3475.0,1.257339367915848,3,134
3480.0,0.0,4,131
3485.0,0.9130198425043131,4,134
3490.0,0.9026988905388863,4,131
3495.0,0.8992924662306905,4,134
