Wavenumber [cm^-1],Intensity [arb. units],Signal,Reference
2000.0,0.88915516423719,3,130
2005.0,0.0,5,134
2010.0,0.8992103907577693,4,131
2015.0,0.8790312911353714,5,134
2020.0,0.9128888108919134,5,131
2025.0,0.8958295768559911,4,134
2030.0,1.2907984184226888,5,131
2035.0,1.2716755300364475,4,134
2040.0,0.0,5,132
2045.0,0.9128888108919134,5,133
2050.0,0.9340266677686521,5,131
2055.0,0.02164589985449293,4,134
2060.0,1.2764925018229574,6,131
2065.0,0.9198786720257076,4,135
2070.0,0.021809767363192865,5,131
2075.0,0.02164589985449293,4,134
2080.0,1.2716755300364475,5,131
2085.0,1.7782351474753733,5,134
2090.0,0.8924260816929301,4,132
2095.0,1.2716755300364475,5,134
2100.0,0.019414141306353085,4,132
2105.0,0.8559318415490604,4,134
2110.0,3.2554431589131556,5,132
2115.0,0.8757336913744443,4,134
2120.0,0.9163992214234152,5,131
2125.0,1.2742683959024086,5,134
2130.0,0.9164471988579977,4,132
2135.0,0.8856907348068467,4,134
2140.0,0.882376443683786,4,131
2145.0,0.03868202845239124,4,134
2150.0,0.01926788714603816,5,131
2155.0,0.9521101120193104,5,134
2160.0,0.03868202845239124,4,131
2165.0,1.2813458802244808,4,134
2170.0,0.01926788714603816,4,131
2175.0,0.8992103907577693,4,134
2180.0,0.9026165041727945,5,131
2185.0,1.3319449376495,5,134
2190.0,0.9026165041727945,5,132
2195.0,1.2764925018229574,4,134
2200.0,0.912832471448827,5,130
2205.0,0.8693457135467276,5,133
2210.0,1.2524076428904098,5,131
2215.0,0.021809767363192865,4,134
2220.0,0.04345566721718446,5,132
2225.0,0.8856907348068467,4,134
2230.0,0.8758908996815549,5,132
2235.0,1.238101726290678,4,133
2240.0,0.9338013651229656,4,131
2245.0,0.9026165041727945,5,133
2250.0,0.8856907348068467,5,131
2255.0,0.9026165041727945,4,133
2260.0,1.2742683959024086,5,130
2265.0,0.8824112627473968,4,133
2270.0,0.8992103907577693,4,131
2275.0,0.0,4,133
2280.0,0.9338013651229656,5,132
2285.0,0.8856907348068467,4,133
2290.0,0.9198786720257076,5,131
2295.0,0.8857496780694059,4,133
2300.0,1.2957603889689953,5,131
2305.0,0.8793609614433748,4,134
2310.0,0.0,5,132
2315.0,0.9163992214234152,4,134
2320.0,0.9026165041727945,4,131
2325.0,0.8992103907577693,3,134
2330.0,0.01926788714603816,5,131
2335.0,0.8856907348068467,4,134
2340.0,0.9060483609521761,3,130
2345.0,0.019414141306353085,5,133
2350.0,0.9026165041727945,5,131
2355.0,0.04378499654778204,5,134
2360.0,0.01926788714603816,4,130
2365.0,0.019414141306353085,3,133
2370.0,0.04345566721718446,4,131
2375.0,1.272426625391809,4,133
2380.0,0.8856907348068467,5,131
2385.0,0.912832471448827,5,134
2390.0,0.9026165041727945,4,131
2395.0,0.8824112627473968,4,134
2400.0,0.8992103907577693,4,131
2405.0,0.916342249679713,4,132
2410.0,1.2742683959024086,4,130
2415.0,2.018311860943591,4,134
2420.0,0.8992103907577693,5,131
2425.0,0.8534152773376084,4,135
2430.0,0.0,4,130
2435.0,1.2431697781807327,4,133
2440.0,0.019122888386240964,6,131
2445.0,0.9267651799089199,3,133
2450.0,0.8528727411021523,3,130
2455.0,0.9094050475968628,5,133
2460.0,0.8856907348068467,5,131
2465.0,1.2716755300364475,5,133
2470.0,0.8992103907577693,4,129
2475.0,1.2501643308964603,5,133
2480.0,0.8992103907577693,5,130
2485.0,1.2764925018229574,5,134
2490.0,0.9026165041727945,4,131
2495.0,0.8992103907577693,5,134
2500.0,0.9026165041727945,4,131
2505.0,0.9199362875019301,5,133
2510.0,1.27419555761985,5,132
2515.0,0.019122888386240964,4,133
2520.0,0.0,4,130
2525.0,0.01926788714603816,4,133
2530.0,0.9026165041727945,4,131
2535.0,1.2764925018229574,3,133
2540.0,0.9026165041727945,4,131
2545.0,1.7915873167402143,5,134
2550.0,1.2764925018229574,4,131
2555.0,1.320027908676872,4,133
2560.0,0.9026165041727945,4,130
2565.0,0.872287015343489,3,132
2570.0,0.021809767363192865,4,131
2575.0,0.03868202845239124,4,133
2580.0,0.03868202845239124,4,130
2585.0,0.0,4,133
2590.0,0.8856907348068467,4,131
2595.0,0.04345566721718446,4,134
2600.0,0.8856907348068467,4,130
2605.0,2.03355872595561,4,134
2610.0,0.0,4,131
2615.0,0.8856907348068467,4,134
2620.0,0.8992103907577693,4,131
2625.0,0.8890964467437152,3,135
2630.0,0.0,4,129
2635.0,0.8992103907577693,4,133
2640.0,0.8992103907577693,4,130
2645.0,0.0,4,133
2650.0,0.8822850259696557,4,131
2655.0,1.272426625391809,4,134
2660.0,0.0,4,130
2665.0,1.815502471724343,3,133
2670.0,0.8857496780694059,3,130
2675.0,1.2524076428904098,4,133
2680.0,0.916342249679713,4,131
2685.0,0.8890964467437152,4,133
2690.0,0.916342249679713,4,131
2695.0,0.8691072582223371,4,134
2700.0,0.8924854694060016,5,132
2705.0,1.2764925018229574,4,133
2710.0,1.2570783605166043,5,131
2715.0,0.916342249679713,3,134
2720.0,1.2764925018229574,4,131
2725.0,0.8824112627473968,4,133
2730.0,1.320027908676872,5,131
2735.0,0.019122888386240964,4,133
2740.0,0.8856907348068467,4,130
2745.0,0.0,5,133
2750.0,0.024084858932547703,3,132
2755.0,0.8693457135467276,4,134
2760.0,0.8992103907577693,5,131
2765.0,0.9375956444534637,4,133
2770.0,1.2329935015840565,5,131
2775.0,0.03868202845239124,5,133
2780.0,1.2814929471717404,5,131
2785.0,0.021975229184643633,5,133
2790.0,0.8889946325377271,4,131
2795.0,0.019414141306353085,4,133
2800.0,0.9026165041727945,4,132
2805.0,1.2742683959024086,4,134
2810.0,1.2719001764266995,5,131
2815.0,0.024084858932547703,4,134
2820.0,0.023904081257995348,4,130
2825.0,1.805233008345589,5,134
2830.0,0.8661391047325745,5,132
2835.0,0.01926788714603816,5,134
2840.0,0.8890542494673442,4,131
2845.0,0.8889946325377271,4,133
2850.0,0.021809767363192865,5,131
2855.0,0.872287015343489,5,134
2860.0,0.8693457135467276,5,131
2865.0,0.8992103907577693,4,133
2870.0,0.8992103907577693,5,131
2875.0,0.023904081257995348,4,134
2880.0,0.8824112627473968,5,131
2885.0,0.9094524736733196,4,135
2890.0,0.9303819031583371,5,131
2895.0,0.0,4,133
2900.0,1.8120215425916637,4,131
2905.0,0.0,4,133
2910.0,0.0,5,131
2915.0,0.8992103907577693,4,134
2920.0,1.272426625391809,4,132
2925.0,0.8691072582223371,4,134
2930.0,0.01926788714603816,4,131
2935.0,0.9026165041727945,3,133
2940.0,0.8857496780694059,4,132
2945.0,0.916342249679713,4,134
2950.0,0.8857496780694059,3,131
2955.0,0.9026165041727945,3,133
2960.0,1.2716755300364475,5,130
2965.0,1.2378381201614286,4,133
2970.0,0.9198786720257076,4,131
2975.0,0.8889946325377271,4,134
2980.0,0.912832471448827,5,131
2985.0,0.8856907348068467,4,133
2990.0,1.815502471724343,5,131
2995.0,1.2957603889689953,5,133
3000.0,0.9233755237524758,5,131
3005.0,0.8992103907577693,4,134
3010.0,1.2770696765862866,4,130
3015.0,0.9129365141787972,4,134
3020.0,0.9060483609521761,5,130
3025.0,0.872287015343489,4,134
3030.0,1.2716755300364475,4,131
3035.0,0.02164589985449293,4,133
3040.0,0.882469544371778,4,131
3045.0,1.2678032043767715,5,134
3050.0,0.8992103907577693,5,131
3055.0,1.267120139081634,4,133
3060.0,0.8856907348068467,4,131
3065.0,1.7448540003598119,4,134
3070.0,0.9338013651229656,5,132
3075.0,1.2742683959024086,4,134
3080.0,1.2716755300364475,4,131
3085.0,0.019122888386240964,4,134
3090.0,0.0,5,131
3095.0,0.912832471448827,4,134
3100.0,0.0,5,131
3105.0,0.8856907348068467,5,134
3110.0,1.2957603889689953,5,131
3115.0,0.8992103907577693,5,134
3120.0,0.88915516423719,4,131
3125.0,0.9163992214234152,4,134
3130.0,1.2742683959024086,5,130
3135.0,1.2329935015840565,4,133
3140.0,0.0,4,130
3145.0,0.9026165041727945,4,134
3150.0,1.7984207815155386,5,131
3155.0,0.8992103907577693,4,134
3160.0,0.872287015343489,4,130
3165.0,0.9129365141787972,4,134
3170.0,0.8693457135467276,5,130
3175.0,0.8992103907577693,4,133
3180.0,0.03839077553227913,5,131
3185.0,1.2884103530869584,5,134
3190.0,0.01926788714603816,4,131
3195.0,0.8856907348068467,5,133
3200.0,0.0,4,131
3205.0,0.8992103907577693,4,134
3210.0,0.01926788714603816,5,131
3215.0,0.916342249679713,5,133
3220.0,1.2718193026345028,5,131
3225.0,0.8992103907577693,4,134
3230.0,0.03839077553227913,5,131
3235.0,0.019122888386240964,3,132
3240.0,0.01926788714603816,4,131
3245.0,0.8923798881376979,5,133
3250.0,2.0106955598085205,4,131
3255.0,0.9094524736733196,5,133
3260.0,0.8992103907577693,4,131
3265.0,0.0,5,134
3270.0,0.8857916811996893,5,130
3275.0,0.9094524736733196,5,134
3280.0,1.2333119811279472,4,131
3285.0,2.045647789342769,4,133
3290.0,1.2668943371646935,5,131
3295.0,1.2742683959024086,4,133
3300.0,0.9026165041727945,5,131
3305.0,0.0,4,134
3310.0,0.0,4,131
3315.0,0.9198338571256405,4,134
3320.0,0.03868202845239124,4,131
3325.0,0.0,4,133
3330.0,0.8857496780694059,4,131
3335.0,0.872287015343489,4,134
3340.0,2.0320263414343476,4,131
3345.0,0.03868202845239124,4,133
3350.0,0.9026165041727945,5,131
3355.0,1.2524076428904098,4,134
3360.0,0.0,5,130
3365.0,0.0,4,133
3370.0,0.019122888386240964,5,130
3375.0,0.8992103907577693,5,133
3380.0,0.019122888386240964,4,130
3385.0,0.019122888386240964,4,133
3390.0,0.912832471448827,4,131
3395.0,0.0,4,133
3400.0,0.8856907348068467,5,131
3405.0,1.805233008345589,4,133
3410.0,0.8824112627473968,4,130
3415.0,0.8857916811996893,4,134
3420.0,0.038102661113461306,5,130
3425.0,0.8992103907577693,4,133
3430.0,1.2668946510148615,5,131
3435.0,0.0,4,134
3440.0,0.8958295768559911,4,131
3445.0,0.03868202845239124,4,133
3450.0,0.916342249679713,4,131
3455.0,0.8992103907577693,4,134
3460.0,0.03839077553227913,4,130
3465.0,0.03839077553227913,4,133
3470.0,0.8992103907577693,4,131
3475.0,0.8992103907577693,4,133
3480.0,0.8992103907577693,5,131
3485.0,0.9129365141787972,4,133
3490.0,0.9026165041727945,5,132
3495.0,1.2764925018229574,4,134
3500.0,0.8758908996815549,4,131
3505.0,0.8958300207071006,5,133
3510.0,0.8757068388540632,5,132
3515.0,0.8992103907577693,4,134
3520.0,0.9164022161483047,5,131
3525.0,0.019414141306353085,4,134
3530.0,0.8890964467437152,4,131
3535.0,0.8890507749010335,4,133
3540.0,1.2045611906586282,4,131
3545.0,0.0,4,135
3550.0,0.019414141306353085,4,131
3555.0,0.9340266677686521,5,134
3560.0,0.8758908996815549,3,130
3565.0,1.2572246146769193,4,134
3570.0,1.2716755300364475,4,131
3575.0,1.2716755300364475,4,133
3580.0,0.8992103907577693,5,132
3585.0,0.0,4,134
3590.0,0.8824112627473968,4,131
3595.0,0.912832471448827,4,134
3600.0,0.912832471448827,4,132
3605.0,0.8856907348068467,4,133
3610.0,1.2957603889689953,5,131
3615.0,0.912832471448827,4,134
3620.0,0.0,5,131
3625.0,1.2163366547604288,4,133
3630.0,0.8958300207071006,4,132
3635.0,1.2716755300364475,4,133
3640.0,0.912832471448827,5,131
3645.0,0.8992103907577693,4,134
3650.0,2.0031364255936297,4,130
3655.0,0.9303819031583371,5,134
3660.0,0.8857916811996893,3,130
3665.0,1.2694672397090823,3,134
3670.0,0.8856907348068467,5,131
3675.0,0.8958295768559911,4,133
3680.0,0.024084858932547703,4,131
3685.0,1.272426625391809,5,134
3690.0,1.2907984184226888,4,131
3695.0,0.0,4,134
3700.0,0.8992103907577693,5,131
3705.0,1.7984207815155386,4,133
3710.0,0.8992103907577693,5,132
3715.0,0.8856907348068467,5,135
3720.0,0.9026165041727945,5,131
3725.0,1.2742683959024086,5,134
3730.0,0.8824112627473968,5,131
3735.0,0.01926788714603816,5,134
3740.0,0.9163992214234152,4,132
3745.0,0.9338013651229656,4,134
3750.0,1.2694672397090823,5,132
3755.0,0.916342249679713,5,135
3760.0,0.021809767363192865,4,131
3765.0,0.872287015343489,4,134
3770.0,1.300760021530834,4,131
3775.0,2.0106955598085205,4,135
3780.0,0.9303819031583371,4,132
3785.0,1.2378381201614286,5,135
3790.0,0.0,5,131
3795.0,0.8890964467437152,5,134
3800.0,0.9198786720257076,5,132
3805.0,1.2764925018229574,4,135
3810.0,0.8992103907577693,4,131
3815.0,0.9198786720257076,4,133
3820.0,0.9060483609521761,5,132
3825.0,1.2716755300364475,5,134
3830.0,1.2716755300364475,5,132
3835.0,0.9163992214234152,4,135
3840.0,0.882469544371778,5,131
3845.0,0.9026165041727945,4,134
3850.0,0.8856907348068467,4,130
3855.0,0.8958295768559911,4,134
3860.0,0.0,5,131
3865.0,0.9163992214234152,4,134
3870.0,0.0,4,132
3875.0,0.019414141306353085,3,133
3880.0,0.9026165041727945,5,131
3885.0,1.2716755300364475,3,134
3890.0,0.9026165041727945,5,131
3895.0,0.8992103907577693,4,134
3900.0,0.021809767363192865,4,132
3905.0,0.8824112627473968,3,133
3910.0,0.019122888386240964,5,132
3915.0,0.8992103907577693,4,134
3920.0,0.8992103907577693,5,131
3925.0,0.0,4,134
3930.0,0.916342249679713,5,131
3935.0,0.9128888108919134,3,134
3940.0,0.8824112627473968,4,131
3945.0,0.912832471448827,3,133
3950.0,0.8791562230783301,5,131
3955.0,1.2716755300364475,4,133
3960.0,0.9440556170541199,5,130
3965.0,0.023724558983960725,4,134
3970.0,0.023904081257995348,5,131
3975.0,0.8792138397684933,5,133
3980.0,0.916342249679713,4,131
3985.0,1.7781168164997665,5,134
3990.0,0.047988940190543054,4,131
3995.0,0.0,4,134
4000.0,1.2766379121290834,5,131
4005.0,1.2668943371646935,4,133
4010.0,1.295579611294443,4,130
4015.0,0.8693457135467276,4,134
4020.0,1.2716755300364475,5,130
4025.0,0.019122888386240964,5,133
4030.0,0.0,5,131
4035.0,0.9267651799089199,4,133
4040.0,0.8958295768559911,3,131
4045.0,0.8992103907577693,4,134
4050.0,0.882469544371778,4,131
4055.0,0.882469544371778,3,133
4060.0,0.0,4,131
4065.0,0.04345566721718446,4,134
4070.0,0.02148355733765208,4,132
4075.0,1.2742683959024086,4,134
4080.0,0.8992103907577693,4,132
4085.0,2.028846136789859,4,133
4090.0,0.8992103907577693,4,131
4095.0,0.8824112627473968,4,134
4100.0,0.0,4,131
4105.0,1.8086413198882425,4,133
4110.0,0.8992103907577693,4,131
4115.0,0.8924747282441239,4,134
4120.0,0.019122888386240964,5,131
4125.0,1.7984207815155386,4,133
4130.0,0.9129936984439144,4,131
4135.0,0.8758908996815549,4,133
4140.0,0.8791216490981887,5,130
4145.0,0.919812057927938,4,134
4150.0,1.264360914120833,6,131
4155.0,0.8661391047325745,5,133
4160.0,0.8791216490981887,5,130
4165.0,0.8856907348068467,5,134
4170.0,0.8824112627473968,5,130
4175.0,0.912832471448827,4,134
4180.0,0.8691072582223371,5,130
4185.0,0.02164589985449293,4,133
4190.0,0.929985775067566,5,131
4195.0,1.996991446361353,6,133
4200.0,0.8958295768559911,4,131
4205.0,0.03868202845239124,4,133
4210.0,0.9060483609521761,5,131
4215.0,1.2813458802244808,3,133
4220.0,1.2933541456205793,5,130
4225.0,0.9340266677686521,5,133
4230.0,0.8691072582223371,4,131
4235.0,0.8856907348068467,4,134
4240.0,0.930159095185984,4,131
4245.0,0.9338013651229656,4,133
4250.0,0.03868202845239124,5,131
4255.0,0.9026165041727945,4,133
4260.0,1.2742683959024086,5,131
4265.0,0.8856448873349407,4,134
4270.0,0.8824112627473968,4,130
4275.0,1.2548184401975928,4,133
4280.0,0.01926788714603816,5,131
4285.0,0.9026165041727945,4,133
4290.0,0.02164589985449293,5,131
4295.0,1.2884103530869584,4,134
4300.0,0.8992103907577693,4,130
4305.0,0.912832471448827,4,133
4310.0,0.0,4,131
4315.0,0.912832471448827,4,134
4320.0,0.9026165041727945,4,130
4325.0,0.8992103907577693,4,133
4330.0,2.040873934712601,4,131
4335.0,0.8856907348068467,4,134
4340.0,0.8758908996815549,4,131
4345.0,1.2983356001665312,4,134
4350.0,0.8992103907577693,4,131
4355.0,0.8992103907577693,4,134
4360.0,1.220733158558389,4,131
4365.0,1.2764925018229574,4,133
4370.0,1.2813458802244808,5,131
4375.0,0.024561833135838044,4,134
4380.0,2.018311860943591,5,131
4385.0,0.8958295768559911,4,133
4390.0,1.2524076428904098,5,132
4395.0,1.2570877295403937,4,134
4400.0,0.8992103907577693,4,131
4405.0,0.02164589985449293,5,134
4410.0,1.2718193026345028,4,131
4415.0,0.04312945719125708,4,133
4420.0,0.912832471448827,4,132
4425.0,0.038102661113461306,3,133
4430.0,0.8890964467437152,5,130
4435.0,0.8958295768559911,5,134
4440.0,1.2716755300364475,4,131
4445.0,0.0,4,134
4450.0,1.2378381201614286,4,131
4455.0,0.9338013651229656,4,134
4460.0,0.019122888386240964,5,131
4465.0,0.0,4,134
4470.0,0.865951095963131,4,131
4475.0,0.8992103907577693,4,133
4480.0,0.019122888386240964,4,131
4485.0,0.912832471448827,5,134
4490.0,1.2718214910782697,4,131
4495.0,0.8824112627473968,4,134
4500.0,0.0,4,131
4505.0,0.0,3,133
4510.0,0.0,4,131
4515.0,0.8992103907577693,4,134
4520.0,0.0,4,131
4525.0,1.2764925018229574,4,134
4530.0,0.8691072582223371,4,131
4535.0,0.8958295768559911,4,134
4540.0,0.02164589985449293,4,131
4545.0,0.016902471645130118,4,134
4550.0,1.2716755300364475,4,131
4555.0,1.2907984184226888,5,134
4560.0,1.2716755300364475,5,131
4565.0,0.8958295768559911,5,134
4570.0,0.8856907348068467,4,131
4575.0,0.01926788714603816,5,134
4580.0,0.916342249679713,5,131
4585.0,0.01926788714603816,4,133
4590.0,0.8992103907577693,5,131
4595.0,1.7882543434039746,4,133
4600.0,0.9026165041727945,6,131
4605.0,0.8691072582223371,4,134
4610.0,0.019122888386240964,5,131
4615.0,0.0,4,133
4620.0,0.016902471645130118,4,132
4625.0,0.8958300207071006,5,134
4630.0,0.0,5,131
4635.0,1.2572246146769193,4,133
4640.0,0.019122888386240964,5,131
4645.0,2.024306963110361,5,134
4650.0,0.8693457135467276,5,131
4655.0,0.02164589985449293,5,134
4660.0,0.0,5,131
4665.0,2.0487187368047883,4,133
4670.0,0.9093493438341225,3,131
4675.0,0.882469544371778,4,134
4680.0,0.018979772727220352,5,131
