Wavenumber [cm^-1],Intensity [arb. units],Signal,Reference
2000.0,1.2691042858037407,5,132
2005.0,1.2733225741696443,3,133
2010.0,0.0,4,130
2015.0,0.01698827488347888,4,133
2020.0,2.007306111657199,5,131
2025.0,0.019220038993230437,3,133
2030.0,1.2733225741696443,4,131
2035.0,0.0,4,133
2040.0,1.273788266236938,4,131
2045.0,0.890163831497625,4,134
2050.0,0.9037983612455428,4,132
2055.0,1.2758557713154608,4,133
2060.0,0.019220038993230437,4,131
2065.0,1.254102535176414,3,133
2070.0,0.8868885439092133,4,131
2075.0,0.01724807993179282,3,134
2080.0,1.2685175644213365,5,132
2085.0,0.014415029244922828,3,134
2090.0,1.7939547437131405,4,131
2095.0,0.028721736013111586,5,134
2100.0,1.2877376034145671,4,131
2105.0,0.9003750268332661,4,134
2110.0,0.01463543104729503,4,131
2115.0,0.0,4,133
2120.0,1.2733225741696443,3,131
2125.0,0.0,4,133
2130.0,0.9141265046009377,4,131
2135.0,1.2733225741696443,3,133
2140.0,0.8902099103399013,4,131
2145.0,0.9037983612455428,4,132
2150.0,0.8902099103399013,4,130
2155.0,0.8935560947271611,4,133
2160.0,0.019220038993230437,4,131
2165.0,0.021755606931715066,3,134
2170.0,0.0,3,130
2175.0,0.0338487724376138,4,133
2180.0,0.034105566793422616,3,130
2185.0,0.890163831497625,3,133
2190.0,0.8769385167867002,4,130
2195.0,1.2710313339929509,3,134
2200.0,0.9106250403750231,3,130
2205.0,0.8834912894136792,4,133
2210.0,0.8902099103399013,4,130
2215.0,1.2733225741696443,4,133
2220.0,1.2691042858037407,3,130
2225.0,1.2786351841280614,4,133
2230.0,0.9175943273578127,4,130
2235.0,0.890163831497625,3,134
2240.0,0.8767528014841899,4,130
2245.0,0.01698827488347888,4,134
2250.0,0.9141713756045806,4,131
2255.0,1.2926885041286496,4,134
2260.0,0.01698827488347888,3,130
2265.0,0.028939633249547746,3,134
2270.0,2.01329976524238,4,131
2275.0,0.9141713756045806,4,134
2280.0,0.9003750268332661,4,132
2285.0,0.0338487724376138,4,133
2290.0,1.2710313339929509,4,130
2295.0,1.2877376034145671,3,134
2300.0,0.05766136926265933,4,130
2305.0,0.01907540031042368,3,133
2310.0,0.8969773718565702,4,130
2315.0,0.019220038993230437,3,132
2320.0,2.0025920015681207,5,131
2325.0,0.9141713756045806,4,134
2330.0,0.03858596895223565,4,131
2335.0,0.8868885439092133,3,134
2340.0,0.0338487724376138,3,131
2345.0,0.8378504078944555,3,134
2350.0,2.01329976524238,3,131
2355.0,0.034105566793422616,3,133
2360.0,0.8969773718565702,4,131
2365.0,0.9106250403750231,4,134
2370.0,0.0,4,131
2375.0,0.8767528014841899,2,134
2380.0,0.8868885439092133,3,132
2385.0,0.0,3,134
2390.0,0.8769385167867002,3,131
2395.0,0.019365929959005216,3,133
2400.0,0.019365929959005216,4,131
2405.0,0.9037985826199875,4,133
2410.0,0.890163831497625,3,131
2415.0,0.01698827488347888,3,134
2420.0,0.9003750268332661,3,131
2425.0,0.8969773718565702,3,133
2430.0,0.9106250403750231,3,131
2435.0,0.8835469436642042,2,133
2440.0,1.23502713486599,3,130
2445.0,0.016860497554251622,3,133
2450.0,0.9106250403750231,3,130
2455.0,2.0025920015681207,3,132
2460.0,0.920908335231823,4,131
2465.0,0.0,3,133
2470.0,0.9141265046009377,4,131
