Wavenumber [cm^-1],Intensity [arb. units],Signal,Reference
2000.0,0.038597778548579244,4,131
2005.0,0.9006505950232968,4,134
2010.0,1.2979269512115938,4,130
2015.0,1.2840243017420239,4,133
2020.0,0.9006505950232968,5,131
2025.0,0.8871178790649114,4,133
2030.0,1.2714930246491252,5,130
2035.0,0.04824706660244394,3,134
2040.0,0.0,5,130
2045.0,1.2804394563780532,5,133
2050.0,0.0,4,131
2055.0,0.019371857082823647,4,133
2060.0,0.9040749771790579,4,131
2065.0,2.0215731057289448,4,133
2070.0,0.019371857082823647,5,130
2075.0,0.887058391981654,3,132
2080.0,0.0,5,131
2085.0,1.9986157266499822,3,133
2090.0,0.057679017063507705,5,131
2095.0,0.019371857082823647,4,133
2100.0,0.038597778548579244,5,131
2105.0,0.8837616901781117,5,133
2110.0,0.9143464456983005,5,130
2115.0,0.8703871641702342,4,133
2120.0,0.8703871641702342,5,131
2125.0,0.9006505950232968,4,134
2130.0,0.8972519001625477,4,131
2135.0,0.8838205050615656,5,133
2140.0,0.02176226543850004,5,130
2145.0,0.0,5,133
2150.0,0.0,5,131
2155.0,0.887058391981654,5,134
2160.0,1.24967988460915,4,130
2165.0,0.887058391981654,4,134
2170.0,0.0,4,131
2175.0,0.9143464456983005,4,133
2180.0,1.764160863158302,4,132
2185.0,0.02176226543850004,3,133
2190.0,1.8081499543581159,3,129
2195.0,0.0,4,132
2200.0,1.8081499543581159,4,131
2205.0,1.2929382079070997,4,133
2210.0,1.2667023254293253,4,130
2215.0,0.0,4,134
2220.0,1.2689058060749052,4,131
2225.0,1.225827866715649,4,133
2230.0,1.2737122864413444,4,130
2235.0,0.019225921465755594,4,133
2240.0,0.8903792551957697,3,130
2245.0,0.02176226543850004,3,133
2250.0,0.9040749771790579,4,130
2255.0,0.019519984865813328,3,133
2260.0,0.9317675349868869,5,130
2265.0,1.2793221355587405,3,133
2270.0,0.0219273668821966,3,130
2275.0,0.9006505950232968,4,133
2280.0,0.883715942562528,4,130
2285.0,0.02176226543850004,4,133
2290.0,0.0,4,131
2295.0,0.0,4,133
2300.0,0.9249474072378783,4,130
2305.0,0.019371857082823647,4,133
2310.0,0.019371857082823647,5,131
2315.0,1.2737122864413444,4,133
2320.0,0.8903792551957697,4,131
2325.0,0.019371857082823647,4,133
2330.0,0.8972519001625477,4,130
2335.0,0.9317675349868869,4,134
2340.0,0.9143464456983005,4,130
2345.0,2.0279538498706877,3,133
2350.0,0.8703871641702342,5,131
2355.0,1.2744703865916056,5,133
2360.0,0.0,4,130
2365.0,1.7843595048329153,4,133
2370.0,0.8804893608466059,4,132
2375.0,0.0,4,134
2380.0,0.9006505950232968,4,131
2385.0,1.9911313194909652,4,133
2390.0,0.9006505950232968,4,130
2395.0,0.8972519001625477,4,133
2400.0,0.9006505950232968,4,131
2405.0,0.07661745162697044,4,134
2410.0,0.0219273668821966,4,130
2415.0,0.9178751656756653,4,133
2420.0,1.951267442933688,5,132
2425.0,1.2979269512115938,4,133
2430.0,0.8972519001625477,4,131
2435.0,0.9214899605900854,4,133
2440.0,1.2543404293585207,4,132
2445.0,0.8872185740412252,4,133
2450.0,0.9040749771790579,5,131
2455.0,2.013915954447725,4,133
2460.0,0.8706278257761637,5,131
2465.0,0.8738263333010683,4,134
2470.0,0.8674522685626872,4,130
