Wavenumber [cm^-1],Intensity [arb. units],Signal,Reference
2000.0,1.272660738140307,17,145
2005.0,0.8433664829444623,17,148
2010.0,1.1966504619387077,17,145
2015.0,0.896836210884154,17,147
2020.0,0.0,17,144
2025.0,0.14717915902731166,17,148
2030.0,0.9539288724187566,17,145
2035.0,0.07333762203916544,17,147
2040.0,1.2770353844006894,17,145
2045.0,0.8489651522203884,16,147
2050.0,0.7989524465570444,18,145
2055.0,0.8435239489081215,17,148
2060.0,1.6921359031016736,17,144
2065.0,0.8489651522203884,17,148
2070.0,0.1481883733070012,17,145
2075.0,0.07434683631885496,16,147
2080.0,0.8520516022517737,18,145
2085.0,0.8999080169945957,17,147
2090.0,0.8999080169945957,17,145
2095.0,0.0,17,148
2100.0,1.270465643333524,17,145
2105.0,0.14717915902731166,17,148
2110.0,0.8999080169945957,17,145
2115.0,0.0,18,148
2120.0,0.846234728784278,18,145
2125.0,0.0738415369881462,17,147
2130.0,0.9539288724187566,18,145
2135.0,0.7989524465570444,17,146
2140.0,0.0,17,145
2145.0,0.0,17,147
2150.0,0.9061142791807653,17,145
2155.0,0.846234728784278,17,147
2160.0,0.0,17,145
2165.0,0.0,17,147
2170.0,1.272662122522035,18,145
2175.0,0.0738415369881462,17,147
2180.0,0.846234728784278,17,144
2185.0,0.896836210884154,16,147
2190.0,1.7511245939704518,17,144
2195.0,1.270465643333524,18,148
2200.0,0.899907038088888,17,145
2205.0,0.0,17,147
2210.0,0.07604394779352296,17,145
2215.0,1.2727612181282335,16,148
2220.0,0.7989524465570444,17,145
2225.0,0.0,16,148
2230.0,0.8520516022517737,17,145
2235.0,0.899907038088888,17,147
2240.0,0.899907038088888,17,144
2245.0,0.9535515060841948,16,148
2250.0,0.899907038088888,17,145
2255.0,0.899907038088888,16,148
2260.0,0.9535515060841948,18,144
2265.0,0.957016551201574,16,148
2270.0,0.0,17,144
2275.0,0.0738415369881462,17,147
2280.0,0.07434683631885496,17,144
2285.0,0.957016551201574,16,147
2290.0,0.1481883733070012,16,144
2295.0,0.07170234948135519,17,147
2300.0,0.07434683631885496,17,144
2305.0,0.899907038088888,17,147
2310.0,0.899907038088888,17,144
2315.0,0.1481883733070012,17,148
2320.0,0.899907038088888,17,145
2325.0,0.07604394779352296,17,147
2330.0,1.346502275128453,17,145
2335.0,1.268409737705245,17,148
2340.0,1.498561379746856,17,145
2345.0,0.896836210884154,17,147
2350.0,0.899907038088888,18,145
2355.0,0.0,16,147
2360.0,0.896836210884154,18,145
2365.0,0.896836210884154,18,147
2370.0,0.896836210884154,17,145
2375.0,1.264004199195316,17,147
2380.0,0.899907038088888,17,143
2385.0,0.7941480587027343,16,147
2390.0,0.07552529317352272,17,145
2395.0,1.0055266119729906,17,148
2400.0,1.0093579737736609,17,145
2405.0,0.07333762203916544,17,147
2410.0,0.0738415369881462,17,145
2415.0,0.0738415369881462,17,148
2420.0,0.7989524465570444,16,144
2425.0,0.8489651522203884,17,146
2430.0,1.9067277435420045,16,145
2435.0,1.2770353844006894,16,148
2440.0,0.7555719278959602,17,145
2445.0,1.870973457870909,17,147
2450.0,0.0,16,144
2455.0,1.6433636618729728,16,147
2460.0,0.0,17,145
2465.0,0.8464297523196196,16,147
2470.0,0.896836210884154,17,145
2475.0,0.896836210884154,16,147
2480.0,1.272661430331359,18,144
2485.0,0.0,17,148
2490.0,0.899907038088888,17,144
2495.0,0.899907038088888,16,147
2500.0,0.8493007031919223,17,145
2505.0,1.1966504619387077,17,147
2510.0,1.270465643333524,17,145
2515.0,0.8999080169945957,17,148
2520.0,0.07604394779352296,17,145
2525.0,0.07434683631885496,17,147
2530.0,0.8489651522203884,17,145
2535.0,0.8999080169945957,17,147
2540.0,0.8435239489081215,17,145
2545.0,0.9535515060841948,16,147
2550.0,0.0,17,144
2555.0,0.0738415369881462,17,147
2560.0,0.1481883733070012,16,145
2565.0,1.1966504619387077,17,147
2570.0,0.846234728784278,18,145
2575.0,0.896836210884154,17,148
2580.0,0.07434683631885496,16,144
2585.0,1.0171067525812278,16,147
2590.0,1.007087361857628,17,144
2595.0,0.896836210884154,17,148
2600.0,0.14717915902731166,17,145
2605.0,1.2832694113854275,17,148
2610.0,0.07170234948135519,16,145
2615.0,0.1481883733070012,16,148
2620.0,0.8999080169945957,17,145
2625.0,1.1928253939130016,17,148
2630.0,0.7536028702555007,17,146
2635.0,0.1481883733070012,16,148
2640.0,0.07333762203916544,17,146
2645.0,1.0607239560849062,16,147
2650.0,1.1966504619387077,17,145
2655.0,0.8999080169945957,16,148
2660.0,0.0,17,145
2665.0,0.07604394779352296,17,148
2670.0,1.1211623592199143,17,146
2675.0,0.846234728784278,16,147
2680.0,1.272661430331359,17,144
2685.0,0.896836210884154,17,147
2690.0,0.0,16,144
2695.0,0.8013762508808712,16,148
2700.0,0.07434683631885496,17,145
2705.0,0.0738415369881462,16,147
2710.0,0.8435239489081215,18,145
2715.0,0.8489651522203884,17,148
2720.0,0.8489651522203884,17,145
2725.0,0.957016551201574,17,147
2730.0,0.22305019962866063,17,145
2735.0,1.2026871637001066,16,147
2740.0,0.9030003801248968,16,144
2745.0,0.0,16,147
2750.0,0.1492086626405144,17,145
2755.0,0.8999080169945957,17,148
2760.0,0.9533882362877207,16,145
2765.0,0.0,17,148
2770.0,2.0191689203276435,18,145
2775.0,0.899907038088888,17,148
2780.0,0.957016551201574,17,145
2785.0,0.9605083934483042,17,147
2790.0,1.2770353844006894,17,145
2795.0,0.899907038088888,17,147
2800.0,0.8520516022517737,17,145
2805.0,0.9535515060841948,17,147
2810.0,0.8550179913056747,17,145
2815.0,0.0738415369881462,17,148
2820.0,1.6932119869382876,18,145
2825.0,0.07656540958584299,17,147
2830.0,0.9030003801248968,17,145
2835.0,0.8489651522203884,18,147
2840.0,0.07434683631885496,18,145
2845.0,0.899907038088888,17,147
2850.0,0.8050628059133317,18,146
2855.0,0.0,17,147
2860.0,0.957016551201574,18,144
2865.0,0.899907038088888,18,147
2870.0,1.7998150550834837,18,145
2875.0,1.272661430331359,17,148
2880.0,0.07434683631885496,16,145
2885.0,0.07604394779352296,17,147
2890.0,2.032739356001347,18,145
2895.0,0.899907038088888,18,148
2900.0,0.9470642939180842,19,145
2905.0,0.8494950228538988,17,147
2910.0,1.2856039842193139,17,144
2915.0,0.9535515060841948,17,148
2920.0,0.896836210884154,18,145
2925.0,0.8999080169945957,17,148
2930.0,1.346502275128453,17,144
2935.0,1.2683179326596676,17,147
2940.0,1.3443326260437558,17,145
2945.0,1.0132182769566007,17,148
2950.0,0.0,18,146
2955.0,0.0738415369881462,17,147
2960.0,0.0,17,145
2965.0,0.896836210884154,17,147
2970.0,1.007087361857628,17,145
2975.0,0.07333762203916544,16,147
2980.0,0.0,18,145
2985.0,0.846234728784278,17,147
2990.0,0.0,17,145
2995.0,0.9533882362877207,17,148
3000.0,2.078301802075725,17,145
3005.0,0.1481883733070012,17,148
3010.0,0.0,18,146
3015.0,0.9504853009252885,17,147
3020.0,0.760778486505342,17,145
3025.0,0.06949734712577903,17,148
3030.0,1.272662122522035,17,145
3035.0,0.9504853009252885,16,148
3040.0,1.272662122522035,17,146
3045.0,1.272661430331359,17,148
3050.0,0.07333762203916544,18,145
3055.0,0.15053885081297627,17,148
3060.0,1.4144961836976575,17,144
3065.0,0.9535515060841948,16,148
3070.0,0.0,18,146
3075.0,0.896836210884154,17,147
3080.0,0.07604394779352296,17,144
3085.0,0.7973653287887488,17,147
3090.0,0.896836210884154,17,145
3095.0,1.0132182769566007,17,147
3100.0,1.346502275128453,17,144
3105.0,0.07604394779352296,18,148
3110.0,0.8005827950282258,17,145
3115.0,0.0,16,146
3120.0,0.846234728784278,17,145
3125.0,0.07219399882522502,17,147
3130.0,0.899907038088888,17,145
3135.0,0.846234728784278,17,147
3140.0,0.8465684702305631,17,145
3145.0,1.0100074500595202,17,147
3150.0,1.2817864465795439,17,144
3155.0,0.07656540958584299,18,148
3160.0,0.07656540958584299,17,145
3165.0,2.082436465657619,17,149
3170.0,0.15156924096679616,17,144
3175.0,0.8489651522203884,16,147
3180.0,0.846234728784278,17,145
3185.0,0.22001978802613617,16,147
3190.0,1.2791970763345837,17,145
3195.0,0.7997842420520673,16,147
3200.0,0.0,17,144
3205.0,1.1944763956715214,17,147
3210.0,1.2770346922100129,17,144
3215.0,0.846234728784278,16,146
3220.0,1.9670032634170973,17,144
3225.0,0.0,16,146
3230.0,0.8520516022517737,18,144
3235.0,0.07604394779352296,17,148
3240.0,0.0,17,145
3245.0,0.8999080169945957,17,147
3250.0,1.1966504619387077,17,145
3255.0,1.9382397075401594,17,147
3260.0,1.346502275128453,17,145
3265.0,0.896836210884154,17,147
3270.0,1.071158245891547,18,146
3275.0,0.9504853009252885,17,148
3280.0,0.07434683631885496,18,144
3285.0,0.0,17,148
3290.0,2.078301802075725,18,145
3295.0,0.8520516022517737,17,147
3300.0,0.7536028702555007,18,145
3305.0,1.2683179326596676,17,147
3310.0,0.7989524465570444,17,146
3315.0,1.0093579737736609,17,148
3320.0,1.799814076177776,16,145
3325.0,0.8491623163795086,16,147
3330.0,1.1983139018214517,17,145
3335.0,0.9504853009252885,16,148
3340.0,1.2683179326596676,17,145
3345.0,0.0,17,147
3350.0,0.899907038088888,18,145
3355.0,0.07434683631885496,17,148
3360.0,1.0132182769566007,16,145
3365.0,0.07604394779352296,16,147
3370.0,0.896836210884154,17,145
3375.0,0.0738415369881462,17,147
3380.0,0.9030003801248968,17,144
3385.0,0.7989524465570444,16,146
3390.0,0.0,17,145
3395.0,0.1492086626405144,17,147
3400.0,0.22305019962866063,17,144
3405.0,0.8489651522203884,17,148
3410.0,0.957016551201574,17,145
3415.0,0.0,17,147
3420.0,1.272661430331359,17,145
3425.0,0.0,17,149
3430.0,0.07709442306372542,18,145
3435.0,0.07656540958584299,17,147
3440.0,0.1492086626405144,17,144
3445.0,2.0191689203276435,16,147
3450.0,0.957016551201574,18,145
3455.0,1.272661430331359,17,148
